location,age_group,date,value,value_7d
DE-SN,00+,2021-07-15,7,68
DE-SN,00+,2021-07-16,3,70
DE-SN,00+,2021-07-17,1,69
DE-SN,00+,2021-07-18,0,69
DE-SN,00+,2021-07-19,0,69
DE-SN,00+,2021-07-20,7,60
DE-SN,00+,2021-07-21,3,21
DE-SN,00+,2021-07-22,14,28
DE-SN,00+,2021-07-23,3,28
DE-SN,00+,2021-07-24,3,30
DE-SN,00+,2021-07-25,2,32
DE-SN,00+,2021-07-26,0,32
DE-SN,00+,2021-07-27,4,29
DE-SN,00+,2021-07-28,5,31
DE-SN,00+,2021-07-29,4,21
DE-SN,00+,2021-07-30,4,22
DE-SN,00+,2021-07-31,4,23
DE-SN,00+,2021-08-01,1,22
DE-SN,00+,2021-08-02,0,22
DE-SN,00+,2021-08-03,1,19
DE-SN,00+,2021-08-04,6,20
DE-SN,00+,2021-08-05,2,18
DE-SN,00+,2021-08-06,4,18
DE-SN,00+,2021-08-07,3,17
DE-SN,00+,2021-08-08,4,20
DE-SN,00+,2021-08-09,0,20
DE-SN,00+,2021-08-10,5,24
DE-SN,00+,2021-08-11,5,23
DE-SN,00+,2021-08-12,2,23
DE-SN,00+,2021-08-13,8,27
DE-SN,00+,2021-08-14,6,30
DE-SN,00+,2021-08-15,0,26
DE-SN,00+,2021-08-16,0,26
DE-SN,00+,2021-08-17,5,26
DE-SN,00+,2021-08-18,13,34
DE-SN,00+,2021-08-19,10,42
DE-SN,00+,2021-08-20,2,36
DE-SN,00+,2021-08-21,7,37
DE-SN,00+,2021-08-22,2,39
DE-SN,00+,2021-08-23,0,39
DE-SN,00+,2021-08-24,15,49
DE-SN,00+,2021-08-25,4,40
DE-SN,00+,2021-08-26,12,42
DE-SN,00+,2021-08-27,2,42
DE-SN,00+,2021-08-28,10,45
DE-SN,00+,2021-08-29,2,45
DE-SN,00+,2021-08-30,0,45
DE-SN,00+,2021-08-31,3,33
DE-SN,00+,2021-09-01,12,41
DE-SN,00+,2021-09-02,6,35
DE-SN,00+,2021-09-03,9,42
DE-SN,00+,2021-09-04,6,38
DE-SN,00+,2021-09-05,3,39
DE-SN,00+,2021-09-06,1,40
DE-SN,00+,2021-09-07,12,49
DE-SN,00+,2021-09-08,13,50
DE-SN,00+,2021-09-09,9,53
DE-SN,00+,2021-09-10,11,55
DE-SN,00+,2021-09-11,12,61
DE-SN,00+,2021-09-12,4,62
DE-SN,00+,2021-09-13,2,63
DE-SN,00+,2021-09-14,11,62
DE-SN,00+,2021-09-15,12,61
DE-SN,00+,2021-09-16,22,74
DE-SN,00+,2021-09-17,10,73
DE-SN,00+,2021-09-18,11,72
DE-SN,00+,2021-09-19,1,69
DE-SN,00+,2021-09-20,6,73
DE-SN,00+,2021-09-21,17,79
DE-SN,00+,2021-09-22,8,75
DE-SN,00+,2021-09-23,11,64
DE-SN,00+,2021-09-24,12,66
DE-SN,00+,2021-09-25,9,64
DE-SN,00+,2021-09-26,4,67
DE-SN,00+,2021-09-27,4,65
DE-SN,00+,2021-09-28,11,59
DE-SN,00+,2021-09-29,15,66
DE-SN,00+,2021-09-30,19,74
DE-SN,00+,2021-10-01,18,80
DE-SN,00+,2021-10-02,9,80
DE-SN,00+,2021-10-03,11,87
DE-SN,00+,2021-10-04,0,83
DE-SN,00+,2021-10-05,19,91
DE-SN,00+,2021-10-06,20,96
DE-SN,00+,2021-10-07,24,101
DE-SN,00+,2021-10-08,27,110
DE-SN,00+,2021-10-09,17,118
DE-SN,00+,2021-10-10,16,123
DE-SN,00+,2021-10-11,1,124
DE-SN,00+,2021-10-12,31,136
DE-SN,00+,2021-10-13,51,167
DE-SN,00+,2021-10-14,53,196
DE-SN,00+,2021-10-15,28,197
DE-SN,00+,2021-10-16,37,217
DE-SN,00+,2021-10-17,6,207
DE-SN,00+,2021-10-18,8,214
DE-SN,00+,2021-10-19,24,207
DE-SN,00+,2021-10-20,39,195
DE-SN,00+,2021-10-21,32,174
DE-SN,00+,2021-10-22,51,197
DE-SN,00+,2021-10-23,60,220
DE-SN,00+,2021-10-24,10,224
DE-SN,00+,2021-10-25,9,225
DE-SN,00+,2021-10-26,33,234
DE-SN,00+,2021-10-27,69,264
DE-SN,00+,2021-10-28,85,317
DE-SN,00+,2021-10-29,83,349
DE-SN,00+,2021-10-30,71,360
DE-SN,00+,2021-10-31,29,379
DE-SN,00+,2021-11-01,6,376
DE-SN,00+,2021-11-02,89,432
DE-SN,00+,2021-11-03,127,490
DE-SN,00+,2021-11-04,82,487
DE-SN,00+,2021-11-05,99,503
DE-SN,00+,2021-11-06,116,548
DE-SN,00+,2021-11-07,40,559
DE-SN,00+,2021-11-08,12,565
DE-SN,00+,2021-11-09,74,550
DE-SN,00+,2021-11-10,103,526
DE-SN,00+,2021-11-11,118,562
DE-SN,00+,2021-11-12,83,546
DE-SN,00+,2021-11-13,79,509
DE-SN,00+,2021-11-14,69,538
DE-SN,00+,2021-11-15,33,559
DE-SN,00+,2021-11-16,45,530
DE-SN,00+,2021-11-17,88,515
DE-SN,00+,2021-11-18,54,451
DE-SN,00+,2021-11-19,0,368
DE-SN,00+,2021-11-20,153,442
DE-SN,00+,2021-11-21,98,471
DE-SN,00+,2021-11-22,32,470
DE-SN,00+,2021-11-23,78,503
DE-SN,00+,2021-11-24,195,610
DE-SN,00+,2021-11-25,135,691
DE-SN,00+,2021-11-26,200,891
DE-SN,00+,2021-11-27,172,910
DE-SN,00+,2021-11-28,29,841
DE-SN,00+,2021-11-29,9,818
DE-SN,00+,2021-11-30,93,833
DE-SN,00+,2021-12-01,102,740
DE-SN,00+,2021-12-02,108,713
DE-SN,00+,2021-12-03,211,724
DE-SN,00+,2021-12-04,187,739
DE-SN,00+,2021-12-05,82,792
DE-SN,00+,2021-12-06,36,819
DE-SN,00+,2021-12-07,60,786
DE-SN,00+,2021-12-08,354,1038
DE-SN,00+,2021-12-09,221,1151
DE-SN,00+,2021-12-10,205,1145
DE-SN,00+,2021-12-11,185,1143
DE-SN,00+,2021-12-12,50,1111
DE-SN,00+,2021-12-13,86,1161
DE-SN,00+,2021-12-14,135,1236
DE-SN,00+,2021-12-15,164,1046
DE-SN,00+,2021-12-16,140,965
DE-SN,00+,2021-12-17,198,958
DE-SN,00+,2021-12-18,154,927
DE-SN,00+,2021-12-19,86,963
DE-SN,00-04,2021-04-07,1,
DE-SN,00-04,2021-04-08,0,
DE-SN,00-04,2021-04-09,2,
DE-SN,00-04,2021-04-10,0,
DE-SN,00-04,2021-04-11,0,
DE-SN,00-04,2021-04-12,0,
DE-SN,00-04,2021-04-13,2,5
DE-SN,00-04,2021-04-14,1,5
DE-SN,00-04,2021-04-15,0,5
DE-SN,00-04,2021-04-16,0,3
DE-SN,00-04,2021-04-17,3,6
DE-SN,00-04,2021-04-18,0,6
DE-SN,00-04,2021-04-19,0,6
DE-SN,00-04,2021-04-20,1,5
DE-SN,00-04,2021-04-21,0,4
DE-SN,00-04,2021-04-22,0,4
DE-SN,00-04,2021-04-23,1,5
DE-SN,00-04,2021-04-24,1,3
DE-SN,00-04,2021-04-25,0,3
DE-SN,00-04,2021-04-26,0,3
DE-SN,00-04,2021-04-27,1,3
DE-SN,00-04,2021-04-28,0,3
DE-SN,00-04,2021-04-29,2,5
DE-SN,00-04,2021-04-30,0,4
DE-SN,00-04,2021-05-01,1,4
DE-SN,00-04,2021-05-02,0,4
DE-SN,00-04,2021-05-03,0,4
DE-SN,00-04,2021-05-04,2,5
DE-SN,00-04,2021-05-05,3,8
DE-SN,00-04,2021-05-06,2,8
DE-SN,00-04,2021-05-07,1,9
DE-SN,00-04,2021-05-08,0,8
DE-SN,00-04,2021-05-09,0,8
DE-SN,00-04,2021-05-10,0,8
DE-SN,00-04,2021-05-11,1,7
DE-SN,00-04,2021-05-12,1,5
DE-SN,00-04,2021-05-13,1,4
DE-SN,00-04,2021-05-14,0,3
DE-SN,00-04,2021-05-15,0,3
DE-SN,00-04,2021-05-16,0,3
DE-SN,00-04,2021-05-17,0,3
DE-SN,00-04,2021-05-18,2,4
DE-SN,00-04,2021-05-19,-1,2
DE-SN,00-04,2021-05-20,0,1
DE-SN,00-04,2021-05-21,0,1
DE-SN,00-04,2021-05-22,0,1
DE-SN,00-04,2021-05-23,1,2
DE-SN,00-04,2021-05-24,1,3
DE-SN,00-04,2021-05-25,0,1
DE-SN,00-04,2021-05-26,0,2
DE-SN,00-04,2021-05-27,3,5
DE-SN,00-04,2021-05-28,0,5
DE-SN,00-04,2021-05-29,0,5
DE-SN,00-04,2021-05-30,0,4
DE-SN,00-04,2021-05-31,0,3
DE-SN,00-04,2021-06-01,0,3
DE-SN,00-04,2021-06-02,1,4
DE-SN,00-04,2021-06-03,0,1
DE-SN,00-04,2021-06-04,0,1
DE-SN,00-04,2021-06-05,0,1
DE-SN,00-04,2021-06-06,0,1
DE-SN,00-04,2021-06-07,0,1
DE-SN,00-04,2021-06-08,1,2
DE-SN,00-04,2021-06-09,0,1
DE-SN,00-04,2021-06-10,0,1
DE-SN,00-04,2021-06-11,0,1
DE-SN,00-04,2021-06-12,0,1
DE-SN,00-04,2021-06-13,0,1
DE-SN,00-04,2021-06-14,0,1
DE-SN,00-04,2021-06-15,0,0
DE-SN,00-04,2021-06-16,0,0
DE-SN,00-04,2021-06-17,0,0
DE-SN,00-04,2021-06-18,2,2
DE-SN,00-04,2021-06-19,1,3
DE-SN,00-04,2021-06-20,0,3
DE-SN,00-04,2021-06-21,0,3
DE-SN,00-04,2021-06-22,0,3
DE-SN,00-04,2021-06-23,1,4
DE-SN,00-04,2021-06-24,1,5
DE-SN,00-04,2021-06-25,0,3
DE-SN,00-04,2021-06-26,0,2
DE-SN,00-04,2021-06-27,0,2
DE-SN,00-04,2021-06-28,0,2
DE-SN,00-04,2021-06-29,0,2
DE-SN,00-04,2021-06-30,0,1
DE-SN,00-04,2021-07-01,0,0
DE-SN,00-04,2021-07-02,0,0
DE-SN,00-04,2021-07-03,0,0
DE-SN,00-04,2021-07-04,0,0
DE-SN,00-04,2021-07-05,0,0
DE-SN,00-04,2021-07-06,0,0
DE-SN,00-04,2021-07-07,0,0
DE-SN,00-04,2021-07-08,0,0
DE-SN,00-04,2021-07-09,0,0
DE-SN,00-04,2021-07-10,0,0
DE-SN,00-04,2021-07-11,0,0
DE-SN,00-04,2021-07-12,0,0
DE-SN,00-04,2021-07-13,0,0
DE-SN,00-04,2021-07-14,0,0
DE-SN,00-04,2021-07-15,0,0
DE-SN,00-04,2021-07-16,0,0
DE-SN,00-04,2021-07-17,0,0
DE-SN,00-04,2021-07-18,0,0
DE-SN,00-04,2021-07-19,0,0
DE-SN,00-04,2021-07-20,0,0
DE-SN,00-04,2021-07-21,0,0
DE-SN,00-04,2021-07-22,0,0
DE-SN,00-04,2021-07-23,0,0
DE-SN,00-04,2021-07-24,0,0
DE-SN,00-04,2021-07-25,1,1
DE-SN,00-04,2021-07-26,0,1
DE-SN,00-04,2021-07-27,0,1
DE-SN,00-04,2021-07-28,0,1
DE-SN,00-04,2021-07-29,0,1
DE-SN,00-04,2021-07-30,0,1
DE-SN,00-04,2021-07-31,0,1
DE-SN,00-04,2021-08-01,0,0
DE-SN,00-04,2021-08-02,0,0
DE-SN,00-04,2021-08-03,0,0
DE-SN,00-04,2021-08-04,0,0
DE-SN,00-04,2021-08-05,0,0
DE-SN,00-04,2021-08-06,0,0
DE-SN,00-04,2021-08-07,0,0
DE-SN,00-04,2021-08-08,0,0
DE-SN,00-04,2021-08-09,0,0
DE-SN,00-04,2021-08-10,0,0
DE-SN,00-04,2021-08-11,0,0
DE-SN,00-04,2021-08-12,0,0
DE-SN,00-04,2021-08-13,0,0
DE-SN,00-04,2021-08-14,0,0
DE-SN,00-04,2021-08-15,0,0
DE-SN,00-04,2021-08-16,0,0
DE-SN,00-04,2021-08-17,0,0
DE-SN,00-04,2021-08-18,1,1
DE-SN,00-04,2021-08-19,0,1
DE-SN,00-04,2021-08-20,0,1
DE-SN,00-04,2021-08-21,0,1
DE-SN,00-04,2021-08-22,0,1
DE-SN,00-04,2021-08-23,0,1
DE-SN,00-04,2021-08-24,0,1
DE-SN,00-04,2021-08-25,0,0
DE-SN,00-04,2021-08-26,1,1
DE-SN,00-04,2021-08-27,0,1
DE-SN,00-04,2021-08-28,0,1
DE-SN,00-04,2021-08-29,0,1
DE-SN,00-04,2021-08-30,0,1
DE-SN,00-04,2021-08-31,0,1
DE-SN,00-04,2021-09-01,0,1
DE-SN,00-04,2021-09-02,0,0
DE-SN,00-04,2021-09-03,1,1
DE-SN,00-04,2021-09-04,0,1
DE-SN,00-04,2021-09-05,0,1
DE-SN,00-04,2021-09-06,0,1
DE-SN,00-04,2021-09-07,0,1
DE-SN,00-04,2021-09-08,1,2
DE-SN,00-04,2021-09-09,0,2
DE-SN,00-04,2021-09-10,0,1
DE-SN,00-04,2021-09-11,0,1
DE-SN,00-04,2021-09-12,0,1
DE-SN,00-04,2021-09-13,0,1
DE-SN,00-04,2021-09-14,0,1
DE-SN,00-04,2021-09-15,2,2
DE-SN,00-04,2021-09-16,1,3
DE-SN,00-04,2021-09-17,0,3
DE-SN,00-04,2021-09-18,0,3
DE-SN,00-04,2021-09-19,0,3
DE-SN,00-04,2021-09-20,0,3
DE-SN,00-04,2021-09-21,1,4
DE-SN,00-04,2021-09-22,1,3
DE-SN,00-04,2021-09-23,0,2
DE-SN,00-04,2021-09-24,0,2
DE-SN,00-04,2021-09-25,1,3
DE-SN,00-04,2021-09-26,0,3
DE-SN,00-04,2021-09-27,0,3
DE-SN,00-04,2021-09-28,-1,1
DE-SN,00-04,2021-09-29,0,0
DE-SN,00-04,2021-09-30,0,0
DE-SN,00-04,2021-10-01,0,0
DE-SN,00-04,2021-10-02,0,-1
DE-SN,00-04,2021-10-03,0,-1
DE-SN,00-04,2021-10-04,0,-1
DE-SN,00-04,2021-10-05,0,0
DE-SN,00-04,2021-10-06,1,1
DE-SN,00-04,2021-10-07,0,1
DE-SN,00-04,2021-10-08,0,1
DE-SN,00-04,2021-10-09,0,1
DE-SN,00-04,2021-10-10,1,2
DE-SN,00-04,2021-10-11,0,2
DE-SN,00-04,2021-10-12,0,2
DE-SN,00-04,2021-10-13,1,2
DE-SN,00-04,2021-10-14,0,2
DE-SN,00-04,2021-10-15,0,2
DE-SN,00-04,2021-10-16,1,3
DE-SN,00-04,2021-10-17,0,2
DE-SN,00-04,2021-10-18,1,3
DE-SN,00-04,2021-10-19,0,3
DE-SN,00-04,2021-10-20,-1,1
DE-SN,00-04,2021-10-21,0,1
DE-SN,00-04,2021-10-22,0,1
DE-SN,00-04,2021-10-23,0,0
DE-SN,00-04,2021-10-24,0,0
DE-SN,00-04,2021-10-25,0,-1
DE-SN,00-04,2021-10-26,0,-1
DE-SN,00-04,2021-10-27,1,1
DE-SN,00-04,2021-10-28,0,1
DE-SN,00-04,2021-10-29,0,1
DE-SN,00-04,2021-10-30,1,2
DE-SN,00-04,2021-10-31,1,3
DE-SN,00-04,2021-11-01,0,3
DE-SN,00-04,2021-11-02,1,4
DE-SN,00-04,2021-11-03,0,3
DE-SN,00-04,2021-11-04,0,3
DE-SN,00-04,2021-11-05,0,3
DE-SN,00-04,2021-11-06,0,2
DE-SN,00-04,2021-11-07,0,1
DE-SN,00-04,2021-11-08,0,1
DE-SN,00-04,2021-11-09,1,1
DE-SN,00-04,2021-11-10,0,1
DE-SN,00-04,2021-11-11,3,4
DE-SN,00-04,2021-11-12,2,6
DE-SN,00-04,2021-11-13,1,7
DE-SN,00-04,2021-11-14,2,9
DE-SN,00-04,2021-11-15,3,12
DE-SN,00-04,2021-11-16,2,13
DE-SN,00-04,2021-11-17,0,13
DE-SN,00-04,2021-11-18,2,12
DE-SN,00-04,2021-11-19,0,10
DE-SN,00-04,2021-11-20,-1,8
DE-SN,00-04,2021-11-21,1,7
DE-SN,00-04,2021-11-22,1,5
DE-SN,00-04,2021-11-23,0,3
DE-SN,00-04,2021-11-24,1,4
DE-SN,00-04,2021-11-25,1,3
DE-SN,00-04,2021-11-26,0,3
DE-SN,00-04,2021-11-27,3,7
DE-SN,00-04,2021-11-28,0,6
DE-SN,00-04,2021-11-29,0,5
DE-SN,00-04,2021-11-30,0,5
DE-SN,00-04,2021-12-01,1,5
DE-SN,00-04,2021-12-02,1,5
DE-SN,00-04,2021-12-03,3,8
DE-SN,00-04,2021-12-04,2,7
DE-SN,00-04,2021-12-05,1,8
DE-SN,00-04,2021-12-06,0,8
DE-SN,00-04,2021-12-07,0,8
DE-SN,00-04,2021-12-08,4,11
DE-SN,00-04,2021-12-09,1,11
DE-SN,00-04,2021-12-10,2,10
DE-SN,00-04,2021-12-11,0,8
DE-SN,00-04,2021-12-12,1,8
DE-SN,00-04,2021-12-13,3,11
DE-SN,00-04,2021-12-14,2,13
DE-SN,00-04,2021-12-15,0,9
DE-SN,00-04,2021-12-16,3,11
DE-SN,00-04,2021-12-17,0,9
DE-SN,00-04,2021-12-18,2,11
DE-SN,00-04,2021-12-19,3,13
DE-SN,05-14,2021-04-07,0,
DE-SN,05-14,2021-04-08,2,
DE-SN,05-14,2021-04-09,0,
DE-SN,05-14,2021-04-10,0,
DE-SN,05-14,2021-04-11,0,
DE-SN,05-14,2021-04-12,0,
DE-SN,05-14,2021-04-13,0,2
DE-SN,05-14,2021-04-14,0,2
DE-SN,05-14,2021-04-15,1,1
DE-SN,05-14,2021-04-16,0,1
DE-SN,05-14,2021-04-17,2,3
DE-SN,05-14,2021-04-18,0,3
DE-SN,05-14,2021-04-19,1,4
DE-SN,05-14,2021-04-20,0,4
DE-SN,05-14,2021-04-21,1,5
DE-SN,05-14,2021-04-22,0,4
DE-SN,05-14,2021-04-23,1,5
DE-SN,05-14,2021-04-24,1,4
DE-SN,05-14,2021-04-25,2,6
DE-SN,05-14,2021-04-26,0,5
DE-SN,05-14,2021-04-27,0,5
DE-SN,05-14,2021-04-28,0,4
DE-SN,05-14,2021-04-29,2,6
DE-SN,05-14,2021-04-30,1,6
DE-SN,05-14,2021-05-01,2,7
DE-SN,05-14,2021-05-02,1,6
DE-SN,05-14,2021-05-03,0,6
DE-SN,05-14,2021-05-04,1,7
DE-SN,05-14,2021-05-05,0,7
DE-SN,05-14,2021-05-06,1,6
DE-SN,05-14,2021-05-07,3,8
DE-SN,05-14,2021-05-08,0,6
DE-SN,05-14,2021-05-09,0,5
DE-SN,05-14,2021-05-10,0,5
DE-SN,05-14,2021-05-11,0,4
DE-SN,05-14,2021-05-12,1,5
DE-SN,05-14,2021-05-13,2,6
DE-SN,05-14,2021-05-14,0,3
DE-SN,05-14,2021-05-15,0,3
DE-SN,05-14,2021-05-16,0,3
DE-SN,05-14,2021-05-17,1,4
DE-SN,05-14,2021-05-18,0,4
DE-SN,05-14,2021-05-19,1,4
DE-SN,05-14,2021-05-20,1,3
DE-SN,05-14,2021-05-21,0,3
DE-SN,05-14,2021-05-22,2,5
DE-SN,05-14,2021-05-23,0,5
DE-SN,05-14,2021-05-24,0,4
DE-SN,05-14,2021-05-25,0,4
DE-SN,05-14,2021-05-26,1,4
DE-SN,05-14,2021-05-27,0,3
DE-SN,05-14,2021-05-28,0,3
DE-SN,05-14,2021-05-29,0,1
DE-SN,05-14,2021-05-30,1,2
DE-SN,05-14,2021-05-31,0,2
DE-SN,05-14,2021-06-01,0,2
DE-SN,05-14,2021-06-02,0,1
DE-SN,05-14,2021-06-03,0,1
DE-SN,05-14,2021-06-04,0,1
DE-SN,05-14,2021-06-05,0,1
DE-SN,05-14,2021-06-06,0,0
DE-SN,05-14,2021-06-07,0,0
DE-SN,05-14,2021-06-08,0,0
DE-SN,05-14,2021-06-09,0,0
DE-SN,05-14,2021-06-10,1,1
DE-SN,05-14,2021-06-11,0,1
DE-SN,05-14,2021-06-12,1,2
DE-SN,05-14,2021-06-13,0,2
DE-SN,05-14,2021-06-14,0,2
DE-SN,05-14,2021-06-15,0,2
DE-SN,05-14,2021-06-16,1,3
DE-SN,05-14,2021-06-17,0,2
DE-SN,05-14,2021-06-18,0,2
DE-SN,05-14,2021-06-19,1,2
DE-SN,05-14,2021-06-20,0,2
DE-SN,05-14,2021-06-21,0,2
DE-SN,05-14,2021-06-22,0,2
DE-SN,05-14,2021-06-23,1,2
DE-SN,05-14,2021-06-24,0,2
DE-SN,05-14,2021-06-25,0,2
DE-SN,05-14,2021-06-26,0,1
DE-SN,05-14,2021-06-27,0,1
DE-SN,05-14,2021-06-28,0,1
DE-SN,05-14,2021-06-29,0,1
DE-SN,05-14,2021-06-30,0,0
DE-SN,05-14,2021-07-01,0,0
DE-SN,05-14,2021-07-02,0,0
DE-SN,05-14,2021-07-03,0,0
DE-SN,05-14,2021-07-04,0,0
DE-SN,05-14,2021-07-05,0,0
DE-SN,05-14,2021-07-06,0,0
DE-SN,05-14,2021-07-07,0,0
DE-SN,05-14,2021-07-08,0,0
DE-SN,05-14,2021-07-09,0,0
DE-SN,05-14,2021-07-10,0,0
DE-SN,05-14,2021-07-11,-1,-1
DE-SN,05-14,2021-07-12,0,-1
DE-SN,05-14,2021-07-13,0,-1
DE-SN,05-14,2021-07-14,0,-1
DE-SN,05-14,2021-07-15,0,-1
DE-SN,05-14,2021-07-16,0,-1
DE-SN,05-14,2021-07-17,0,-1
DE-SN,05-14,2021-07-18,0,0
DE-SN,05-14,2021-07-19,0,0
DE-SN,05-14,2021-07-20,0,0
DE-SN,05-14,2021-07-21,0,0
DE-SN,05-14,2021-07-22,0,0
DE-SN,05-14,2021-07-23,0,0
DE-SN,05-14,2021-07-24,0,0
DE-SN,05-14,2021-07-25,0,0
DE-SN,05-14,2021-07-26,0,0
DE-SN,05-14,2021-07-27,0,0
DE-SN,05-14,2021-07-28,0,0
DE-SN,05-14,2021-07-29,0,0
DE-SN,05-14,2021-07-30,0,0
DE-SN,05-14,2021-07-31,0,0
DE-SN,05-14,2021-08-01,0,0
DE-SN,05-14,2021-08-02,0,0
DE-SN,05-14,2021-08-03,0,0
DE-SN,05-14,2021-08-04,0,0
DE-SN,05-14,2021-08-05,0,0
DE-SN,05-14,2021-08-06,0,0
DE-SN,05-14,2021-08-07,0,0
DE-SN,05-14,2021-08-08,0,0
DE-SN,05-14,2021-08-09,0,0
DE-SN,05-14,2021-08-10,0,0
DE-SN,05-14,2021-08-11,2,2
DE-SN,05-14,2021-08-12,0,2
DE-SN,05-14,2021-08-13,0,2
DE-SN,05-14,2021-08-14,0,2
DE-SN,05-14,2021-08-15,0,2
DE-SN,05-14,2021-08-16,0,2
DE-SN,05-14,2021-08-17,0,2
DE-SN,05-14,2021-08-18,0,0
DE-SN,05-14,2021-08-19,0,0
DE-SN,05-14,2021-08-20,0,0
DE-SN,05-14,2021-08-21,0,0
DE-SN,05-14,2021-08-22,0,0
DE-SN,05-14,2021-08-23,0,0
DE-SN,05-14,2021-08-24,0,0
DE-SN,05-14,2021-08-25,0,0
DE-SN,05-14,2021-08-26,0,0
DE-SN,05-14,2021-08-27,0,0
DE-SN,05-14,2021-08-28,0,0
DE-SN,05-14,2021-08-29,0,0
DE-SN,05-14,2021-08-30,0,0
DE-SN,05-14,2021-08-31,0,0
DE-SN,05-14,2021-09-01,0,0
DE-SN,05-14,2021-09-02,0,0
DE-SN,05-14,2021-09-03,0,0
DE-SN,05-14,2021-09-04,0,0
DE-SN,05-14,2021-09-05,0,0
DE-SN,05-14,2021-09-06,0,0
DE-SN,05-14,2021-09-07,0,0
DE-SN,05-14,2021-09-08,0,0
DE-SN,05-14,2021-09-09,0,0
DE-SN,05-14,2021-09-10,0,0
DE-SN,05-14,2021-09-11,0,0
DE-SN,05-14,2021-09-12,0,0
DE-SN,05-14,2021-09-13,0,0
DE-SN,05-14,2021-09-14,0,0
DE-SN,05-14,2021-09-15,1,1
DE-SN,05-14,2021-09-16,1,2
DE-SN,05-14,2021-09-17,0,2
DE-SN,05-14,2021-09-18,0,2
DE-SN,05-14,2021-09-19,0,2
DE-SN,05-14,2021-09-20,0,2
DE-SN,05-14,2021-09-21,0,2
DE-SN,05-14,2021-09-22,0,1
DE-SN,05-14,2021-09-23,0,0
DE-SN,05-14,2021-09-24,0,0
DE-SN,05-14,2021-09-25,0,0
DE-SN,05-14,2021-09-26,1,1
DE-SN,05-14,2021-09-27,2,3
DE-SN,05-14,2021-09-28,0,3
DE-SN,05-14,2021-09-29,-1,2
DE-SN,05-14,2021-09-30,1,3
DE-SN,05-14,2021-10-01,1,4
DE-SN,05-14,2021-10-02,0,4
DE-SN,05-14,2021-10-03,1,4
DE-SN,05-14,2021-10-04,0,2
DE-SN,05-14,2021-10-05,-1,1
DE-SN,05-14,2021-10-06,2,4
DE-SN,05-14,2021-10-07,1,4
DE-SN,05-14,2021-10-08,0,3
DE-SN,05-14,2021-10-09,0,3
DE-SN,05-14,2021-10-10,0,2
DE-SN,05-14,2021-10-11,0,2
DE-SN,05-14,2021-10-12,0,3
DE-SN,05-14,2021-10-13,1,2
DE-SN,05-14,2021-10-14,1,2
DE-SN,05-14,2021-10-15,-1,1
DE-SN,05-14,2021-10-16,0,1
DE-SN,05-14,2021-10-17,0,1
DE-SN,05-14,2021-10-18,0,1
DE-SN,05-14,2021-10-19,0,1
DE-SN,05-14,2021-10-20,1,1
DE-SN,05-14,2021-10-21,1,1
DE-SN,05-14,2021-10-22,0,2
DE-SN,05-14,2021-10-23,0,2
DE-SN,05-14,2021-10-24,0,2
DE-SN,05-14,2021-10-25,0,2
DE-SN,05-14,2021-10-26,0,2
DE-SN,05-14,2021-10-27,0,1
DE-SN,05-14,2021-10-28,0,0
DE-SN,05-14,2021-10-29,1,1
DE-SN,05-14,2021-10-30,1,2
DE-SN,05-14,2021-10-31,0,2
DE-SN,05-14,2021-11-01,0,2
DE-SN,05-14,2021-11-02,0,2
DE-SN,05-14,2021-11-03,3,5
DE-SN,05-14,2021-11-04,0,5
DE-SN,05-14,2021-11-05,1,5
DE-SN,05-14,2021-11-06,1,5
DE-SN,05-14,2021-11-07,1,6
DE-SN,05-14,2021-11-08,0,6
DE-SN,05-14,2021-11-09,0,6
DE-SN,05-14,2021-11-10,0,3
DE-SN,05-14,2021-11-11,0,3
DE-SN,05-14,2021-11-12,2,4
DE-SN,05-14,2021-11-13,4,7
DE-SN,05-14,2021-11-14,1,7
DE-SN,05-14,2021-11-15,0,7
DE-SN,05-14,2021-11-16,1,8
DE-SN,05-14,2021-11-17,2,10
DE-SN,05-14,2021-11-18,3,13
DE-SN,05-14,2021-11-19,0,11
DE-SN,05-14,2021-11-20,2,9
DE-SN,05-14,2021-11-21,1,9
DE-SN,05-14,2021-11-22,0,9
DE-SN,05-14,2021-11-23,3,11
DE-SN,05-14,2021-11-24,4,13
DE-SN,05-14,2021-11-25,0,10
DE-SN,05-14,2021-11-26,3,13
DE-SN,05-14,2021-11-27,1,12
DE-SN,05-14,2021-11-28,0,11
DE-SN,05-14,2021-11-29,0,11
DE-SN,05-14,2021-11-30,1,9
DE-SN,05-14,2021-12-01,5,10
DE-SN,05-14,2021-12-02,4,14
DE-SN,05-14,2021-12-03,5,16
DE-SN,05-14,2021-12-04,5,20
DE-SN,05-14,2021-12-05,4,24
DE-SN,05-14,2021-12-06,1,25
DE-SN,05-14,2021-12-07,6,30
DE-SN,05-14,2021-12-08,10,35
DE-SN,05-14,2021-12-09,10,41
DE-SN,05-14,2021-12-10,5,41
DE-SN,05-14,2021-12-11,2,38
DE-SN,05-14,2021-12-12,0,34
DE-SN,05-14,2021-12-13,1,34
DE-SN,05-14,2021-12-14,0,28
DE-SN,05-14,2021-12-15,6,24
DE-SN,05-14,2021-12-16,5,19
DE-SN,05-14,2021-12-17,3,17
DE-SN,05-14,2021-12-18,2,17
DE-SN,05-14,2021-12-19,2,19
