model,target_type,target_end_date,location,age_group,pathogen,mean,q0.025,q0.1,q0.25,q0.5,q0.75,q0.9,q0.975
testteam2-testmodel2,hosp,2021-09-08,DE,60-79,COVID-19,697,422,503,585,685,796,905,1038
testteam2-testmodel2,hosp,2021-09-08,DE,80+,COVID-19,438,264,315,367,430,501,570,654
testteam2-testmodel2,hosp,2021-09-09,DE,00+,COVID-19,3088,1882,2240,2597,3036,3522,4002,4585
testteam2-testmodel2,hosp,2021-09-09,DE,00-04,COVID-19,92,52,64,76,90,106,122,141
testteam2-testmodel2,hosp,2021-09-09,DE,05-14,COVID-19,83,47,58,68,81,96,110,128
testteam2-testmodel2,hosp,2021-09-09,DE,15-34,COVID-19,569,344,411,477,559,650,740,849
testteam2-testmodel2,hosp,2021-09-09,DE,35-59,COVID-19,1138,692,824,956,1119,1300,1477,1694
testteam2-testmodel2,hosp,2021-09-09,DE,60-79,COVID-19,724,438,523,607,711,827,940,1078
testteam2-testmodel2,hosp,2021-09-09,DE,80+,COVID-19,441,265,317,369,433,504,574,659
testteam2-testmodel2,hosp,2021-09-10,DE,00+,COVID-19,3110,1896,2256,2616,3058,3548,4031,4619
testteam2-testmodel2,hosp,2021-09-10,DE,00-04,COVID-19,95,54,66,78,93,109,125,145
testteam2-testmodel2,hosp,2021-09-10,DE,05-14,COVID-19,78,44,54,64,77,90,104,120
testteam2-testmodel2,hosp,2021-09-10,DE,15-34,COVID-19,544,329,393,456,535,622,708,812
testteam2-testmodel2,hosp,2021-09-10,DE,35-59,COVID-19,1144,695,828,961,1125,1306,1485,1702
testteam2-testmodel2,hosp,2021-09-10,DE,60-79,COVID-19,736,446,532,618,724,841,956,1097
testteam2-testmodel2,hosp,2021-09-10,DE,80+,COVID-19,470,283,339,394,462,537,612,702
testteam2-testmodel2,hosp,2021-09-11,DE,00+,COVID-19,3105,1893,2252,2611,3053,3543,4025,4612
testteam2-testmodel2,hosp,2021-09-11,DE,00-04,COVID-19,95,54,66,78,93,109,125,145
testteam2-testmodel2,hosp,2021-09-11,DE,05-14,COVID-19,82,46,57,67,80,95,109,126
testteam2-testmodel2,hosp,2021-09-11,DE,15-34,COVID-19,530,320,383,445,521,606,690,792
testteam2-testmodel2,hosp,2021-09-11,DE,35-59,COVID-19,1143,694,828,961,1124,1305,1484,1701
testteam2-testmodel2,hosp,2021-09-11,DE,60-79,COVID-19,730,442,528,613,718,834,949,1088
testteam2-testmodel2,hosp,2021-09-11,DE,80+,COVID-19,482,291,348,404,474,551,628,720
testteam2-testmodel2,hosp,2021-09-12,DE,00+,COVID-19,3066,1869,2224,2578,3015,3498,3974,4553
testteam2-testmodel2,hosp,2021-09-12,DE,00-04,COVID-19,96,55,67,79,94,110,127,146
testteam2-testmodel2,hosp,2021-09-12,DE,05-14,COVID-19,79,45,55,65,77,91,105,122
testteam2-testmodel2,hosp,2021-09-12,DE,15-34,COVID-19,526,318,380,441,518,602,685,786
testteam2-testmodel2,hosp,2021-09-12,DE,35-59,COVID-19,1102,669,797,926,1083,1258,1430,1639
testteam2-testmodel2,hosp,2021-09-12,DE,60-79,COVID-19,726,439,524,609,713,829,943,1081
testteam2-testmodel2,hosp,2021-09-12,DE,80+,COVID-19,496,299,357,415,487,567,645,740
testteam2-testmodel2,hosp,2021-09-13,DE,00+,COVID-19,3055,1862,2216,2569,3004,3486,3960,4537
testteam2-testmodel2,hosp,2021-09-13,DE,00-04,COVID-19,93,53,65,76,91,107,123,142
testteam2-testmodel2,hosp,2021-09-13,DE,05-14,COVID-19,79,45,55,65,77,91,105,122
testteam2-testmodel2,hosp,2021-09-13,DE,15-34,COVID-19,532,321,384,446,523,609,692,795
testteam2-testmodel2,hosp,2021-09-13,DE,35-59,COVID-19,1082,657,783,909,1064,1236,1405,1611
testteam2-testmodel2,hosp,2021-09-13,DE,60-79,COVID-19,729,442,527,612,717,833,948,1087
testteam2-testmodel2,hosp,2021-09-13,DE,80+,COVID-19,497,300,359,417,489,569,647,743
testteam2-testmodel2,hosp,2021-09-14,DE,00+,COVID-19,3031,1847,2198,2549,2980,3458,3928,4501
testteam2-testmodel2,hosp,2021-09-14,DE,00-04,COVID-19,86,49,60,71,84,99,114,132
testteam2-testmodel2,hosp,2021-09-14,DE,05-14,COVID-19,66,37,45,54,65,77,88,103
testteam2-testmodel2,hosp,2021-09-14,DE,15-34,COVID-19,521,314,375,436,512,595,677,777
testteam2-testmodel2,hosp,2021-09-14,DE,35-59,COVID-19,1082,657,783,909,1063,1235,1404,1609
testteam2-testmodel2,hosp,2021-09-14,DE,60-79,COVID-19,729,442,527,612,717,833,948,1087
testteam2-testmodel2,hosp,2021-09-14,DE,80+,COVID-19,505,305,364,423,496,577,657,754
testteam2-testmodel2,hosp,2021-09-15,DE,00+,COVID-19,2931,1786,2126,2464,2882,3343,3798,4352
testteam2-testmodel2,hosp,2021-09-15,DE,00-04,COVID-19,83,47,58,68,81,96,110,128
testteam2-testmodel2,hosp,2021-09-15,DE,05-14,COVID-19,57,31,39,47,56,67,77,89
testteam2-testmodel2,hosp,2021-09-15,DE,15-34,COVID-19,498,300,359,417,489,569,648,743
testteam2-testmodel2,hosp,2021-09-15,DE,35-59,COVID-19,1057,642,765,888,1040,1207,1372,1573
testteam2-testmodel2,hosp,2021-09-15,DE,60-79,COVID-19,668,404,483,561,657,764,869,996
testteam2-testmodel2,hosp,2021-09-15,DE,80+,COVID-19,525,317,378,440,516,600,683,783
testteam2-testmodel2,hosp,2021-09-16,DE,00+,COVID-19,2870,1749,2081,2413,2822,3274,3720,4262
testteam2-testmodel2,hosp,2021-09-16,DE,00-04,COVID-19,75,42,52,62,74,87,100,116
testteam2-testmodel2,hosp,2021-09-16,DE,05-14,COVID-19,56,31,38,46,55,65,76,88
testteam2-testmodel2,hosp,2021-09-16,DE,15-34,COVID-19,482,291,347,404,474,551,627,720
testteam2-testmodel2,hosp,2021-09-16,DE,35-59,COVID-19,1027,624,743,863,1010,1173,1334,1529
testteam2-testmodel2,hosp,2021-09-16,DE,60-79,COVID-19,652,394,471,547,641,745,847,972
testteam2-testmodel2,hosp,2021-09-16,DE,80+,COVID-19,534,323,385,448,525,611,695,798
testteam2-testmodel2,hosp,2021-09-17,DE,00+,COVID-19,2768,1687,2007,2327,2721,3158,3587,4111
testteam2-testmodel2,hosp,2021-09-17,DE,00-04,COVID-19,75,42,52,62,74,87,100,116
testteam2-testmodel2,hosp,2021-09-17,DE,05-14,COVID-19,53,29,36,43,52,62,72,84
testteam2-testmodel2,hosp,2021-09-17,DE,15-34,COVID-19,457,275,329,383,449,523,595,683
testteam2-testmodel2,hosp,2021-09-17,DE,35-59,COVID-19,997,605,722,838,981,1139,1295,1485
testteam2-testmodel2,hosp,2021-09-17,DE,60-79,COVID-19,633,383,457,531,622,723,822,943
testteam2-testmodel2,hosp,2021-09-17,DE,80+,COVID-19,510,308,368,427,501,583,663,761
testteam2-testmodel2,hosp,2021-09-18,DE,00+,COVID-19,2668,1626,1935,2244,2624,3045,3459,3964
testteam2-testmodel2,hosp,2021-09-18,DE,00-04,COVID-19,77,43,53,63,76,89,103,119
testteam2-testmodel2,hosp,2021-09-18,DE,05-14,COVID-19,47,25,32,38,46,55,64,75
testteam2-testmodel2,hosp,2021-09-18,DE,15-34,COVID-19,460,277,332,386,452,526,599,688
testteam2-testmodel2,hosp,2021-09-18,DE,35-59,COVID-19,921,559,666,774,906,1052,1196,1371
testteam2-testmodel2,hosp,2021-09-18,DE,60-79,COVID-19,624,377,450,523,613,713,811,930
testteam2-testmodel2,hosp,2021-09-18,DE,80+,COVID-19,498,301,359,418,490,570,648,744
testteam2-testmodel2,hosp,2021-09-19,DE,00+,COVID-19,2621,1597,1901,2204,2578,2991,3398,3894
testteam2-testmodel2,hosp,2021-09-19,DE,00-04,COVID-19,72,40,50,59,71,84,96,112
testteam2-testmodel2,hosp,2021-09-19,DE,05-14,COVID-19,49,27,33,40,48,58,67,78
testteam2-testmodel2,hosp,2021-09-19,DE,15-34,COVID-19,447,269,322,375,440,512,582,668
testteam2-testmodel2,hosp,2021-09-19,DE,35-59,COVID-19,922,559,667,774,907,1053,1197,1373
testteam2-testmodel2,hosp,2021-09-19,DE,60-79,COVID-19,612,370,442,514,602,700,796,913
testteam2-testmodel2,hosp,2021-09-19,DE,80+,COVID-19,479,288,345,401,470,547,623,715
testteam2-testmodel2,hosp,2021-09-20,DE,00+,COVID-19,2565,1563,1860,2157,2523,2927,3325,3811
testteam2-testmodel2,hosp,2021-09-20,DE,00-04,COVID-19,72,40,50,59,71,84,96,112
testteam2-testmodel2,hosp,2021-09-20,DE,05-14,COVID-19,50,27,34,41,49,59,68,79
testteam2-testmodel2,hosp,2021-09-20,DE,15-34,COVID-19,433,261,312,363,426,496,564,648
testteam2-testmodel2,hosp,2021-09-20,DE,35-59,COVID-19,899,545,650,755,884,1027,1167,1339
testteam2-testmodel2,hosp,2021-09-20,DE,60-79,COVID-19,596,360,430,500,586,681,775,889
testteam2-testmodel2,hosp,2021-09-20,DE,80+,COVID-19,476,287,343,399,468,544,619,711
testteam2-testmodel2,hosp,2021-09-21,DE,00+,COVID-19,2494,1519,1808,2097,2452,2845,3233,3704
testteam2-testmodel2,hosp,2021-09-21,DE,00-04,COVID-19,69,39,48,57,68,80,92,107
testteam2-testmodel2,hosp,2021-09-21,DE,05-14,COVID-19,49,27,33,40,48,58,67,78
testteam2-testmodel2,hosp,2021-09-21,DE,15-34,COVID-19,423,254,304,354,415,483,550,632
testteam2-testmodel2,hosp,2021-09-21,DE,35-59,COVID-19,838,508,606,704,824,957,1088,1248
testteam2-testmodel2,hosp,2021-09-21,DE,60-79,COVID-19,610,369,441,512,600,697,793,910
testteam2-testmodel2,hosp,2021-09-21,DE,80+,COVID-19,466,281,336,391,458,533,607,696
testteam2-testmodel2,hosp,2021-09-22,DE,00+,COVID-19,2426,1478,1759,2040,2386,2768,3145,3604
testteam2-testmodel2,hosp,2021-09-22,DE,00-04,COVID-19,65,36,45,54,64,76,87,102
testteam2-testmodel2,hosp,2021-09-22,DE,05-14,COVID-19,54,30,37,44,53,63,73,85
testteam2-testmodel2,hosp,2021-09-22,DE,15-34,COVID-19,402,242,289,337,395,460,523,601
testteam2-testmodel2,hosp,2021-09-22,DE,35-59,COVID-19,810,491,586,680,797,925,1052,1207
testteam2-testmodel2,hosp,2021-09-22,DE,60-79,COVID-19,635,384,459,533,625,726,826,948
testteam2-testmodel2,hosp,2021-09-22,DE,80+,COVID-19,422,254,304,353,415,482,549,631
testteam2-testmodel2,hosp,2021-09-23,DE,00+,COVID-19,2363,1440,1714,1987,2324,2696,3064,3511
testteam2-testmodel2,hosp,2021-09-23,DE,00-04,COVID-19,67,38,46,55,66,78,90,104
testteam2-testmodel2,hosp,2021-09-23,DE,05-14,COVID-19,55,30,38,45,54,64,74,86
testteam2-testmodel2,hosp,2021-09-23,DE,15-34,COVID-19,389,234,280,326,382,445,507,582
testteam2-testmodel2,hosp,2021-09-23,DE,35-59,COVID-19,771,467,557,647,758,880,1001,1148
testteam2-testmodel2,hosp,2021-09-23,DE,60-79,COVID-19,640,387,462,537,630,732,832,955
testteam2-testmodel2,hosp,2021-09-23,DE,80+,COVID-19,406,244,292,340,399,464,528,607
testteam2-testmodel2,hosp,2021-09-24,DE,00+,COVID-19,2365,1441,1715,1989,2326,2699,3066,3514
testteam2-testmodel2,hosp,2021-09-24,DE,00-04,COVID-19,68,38,47,56,67,79,91,106
testteam2-testmodel2,hosp,2021-09-24,DE,05-14,COVID-19,58,32,40,48,57,68,78,91
testteam2-testmodel2,hosp,2021-09-24,DE,15-34,COVID-19,394,237,283,330,387,451,513,589
testteam2-testmodel2,hosp,2021-09-24,DE,35-59,COVID-19,774,469,560,650,761,885,1006,1154
testteam2-testmodel2,hosp,2021-09-24,DE,60-79,COVID-19,618,374,446,519,608,706,803,922
testteam2-testmodel2,hosp,2021-09-24,DE,80+,COVID-19,418,251,301,350,411,478,544,625
testteam2-testmodel2,hosp,2021-09-25,DE,00+,COVID-19,2347,1429,1701,1973,2307,2677,3042,3486
testteam2-testmodel2,hosp,2021-09-25,DE,00-04,COVID-19,71,40,49,58,70,83,95,110
testteam2-testmodel2,hosp,2021-09-25,DE,05-14,COVID-19,53,29,36,43,52,62,72,84
testteam2-testmodel2,hosp,2021-09-25,DE,15-34,COVID-19,385,231,277,322,378,440,502,576
testteam2-testmodel2,hosp,2021-09-25,DE,35-59,COVID-19,790,479,571,663,777,902,1026,1177
testteam2-testmodel2,hosp,2021-09-25,DE,60-79,COVID-19,603,364,435,505,592,689,783,899
testteam2-testmodel2,hosp,2021-09-25,DE,80+,COVID-19,410,247,295,344,403,469,535,614
testteam2-testmodel2,hosp,2021-09-26,DE,00+,COVID-19,2307,1405,1673,1940,2269,2633,2991,3428
testteam2-testmodel2,hosp,2021-09-26,DE,00-04,COVID-19,69,39,48,57,68,80,92,107
testteam2-testmodel2,hosp,2021-09-26,DE,05-14,COVID-19,52,28,35,43,51,61,70,82
testteam2-testmodel2,hosp,2021-09-26,DE,15-34,COVID-19,373,224,268,312,367,427,486,558
testteam2-testmodel2,hosp,2021-09-26,DE,35-59,COVID-19,757,459,547,635,744,865,983,1128
testteam2-testmodel2,hosp,2021-09-26,DE,60-79,COVID-19,599,362,432,502,589,684,778,893
testteam2-testmodel2,hosp,2021-09-26,DE,80+,COVID-19,423,254,304,354,416,483,550,632
testteam2-testmodel2,hosp,2021-09-27,DE,00+,COVID-19,2309,1407,1674,1942,2271,2635,2994,3431
testteam2-testmodel2,hosp,2021-09-27,DE,00-04,COVID-19,68,38,47,56,67,79,91,106
testteam2-testmodel2,hosp,2021-09-27,DE,05-14,COVID-19,55,30,38,45,54,64,74,86
testteam2-testmodel2,hosp,2021-09-27,DE,15-34,COVID-19,370,222,266,310,364,423,482,554
testteam2-testmodel2,hosp,2021-09-27,DE,35-59,COVID-19,752,456,544,631,740,859,977,1121
testteam2-testmodel2,hosp,2021-09-27,DE,60-79,COVID-19,603,364,435,505,592,689,783,899
testteam2-testmodel2,hosp,2021-09-27,DE,80+,COVID-19,426,256,306,357,418,487,554,636
