model,target_type,target_end_date,location,age_group,pathogen,mean,q0.025,q0.1,q0.25,q0.5,q0.75,q0.9,q0.975
testteam2-testmodel2,hosp,2021-09-07,DE,35-59,COVID-19,1192,724,863,1001,1172,1360,1546,1773
testteam2-testmodel2,hosp,2021-09-07,DE,60-79,COVID-19,668,404,482,560,657,763,868,996
testteam2-testmodel2,hosp,2021-09-07,DE,80+,COVID-19,430,259,310,361,423,492,560,643
testteam2-testmodel2,hosp,2021-09-08,DE,00+,COVID-19,2941,1792,2133,2473,2892,3355,3812,4368
testteam2-testmodel2,hosp,2021-09-08,DE,00-04,COVID-19,86,49,60,71,85,100,114,132
testteam2-testmodel2,hosp,2021-09-08,DE,05-14,COVID-19,82,46,57,67,80,95,109,126
testteam2-testmodel2,hosp,2021-09-08,DE,15-34,COVID-19,578,349,417,485,568,660,751,862
testteam2-testmodel2,hosp,2021-09-08,DE,35-59,COVID-19,1146,696,830,963,1127,1309,1487,1705
testteam2-testmodel2,hosp,2021-09-08,DE,60-79,COVID-19,701,424,506,588,689,801,911,1045
testteam2-testmodel2,hosp,2021-09-08,DE,80+,COVID-19,433,261,312,363,426,495,564,648
testteam2-testmodel2,hosp,2021-09-09,DE,00+,COVID-19,2953,1800,2142,2483,2904,3369,3827,4386
testteam2-testmodel2,hosp,2021-09-09,DE,00-04,COVID-19,91,52,63,75,89,105,121,140
testteam2-testmodel2,hosp,2021-09-09,DE,05-14,COVID-19,82,46,57,67,80,95,109,126
testteam2-testmodel2,hosp,2021-09-09,DE,15-34,COVID-19,559,338,403,469,550,639,727,835
testteam2-testmodel2,hosp,2021-09-09,DE,35-59,COVID-19,1142,694,827,960,1123,1304,1482,1699
testteam2-testmodel2,hosp,2021-09-09,DE,60-79,COVID-19,728,441,526,611,716,832,946,1085
testteam2-testmodel2,hosp,2021-09-09,DE,80+,COVID-19,436,263,314,365,429,499,568,652
testteam2-testmodel2,hosp,2021-09-10,DE,00+,COVID-19,2975,1813,2158,2501,2925,3394,3855,4418
testteam2-testmodel2,hosp,2021-09-10,DE,00-04,COVID-19,94,54,66,77,92,108,124,144
testteam2-testmodel2,hosp,2021-09-10,DE,05-14,COVID-19,77,43,53,63,76,89,103,119
testteam2-testmodel2,hosp,2021-09-10,DE,15-34,COVID-19,535,323,386,449,526,611,696,798
testteam2-testmodel2,hosp,2021-09-10,DE,35-59,COVID-19,1148,697,831,965,1129,1311,1490,1708
testteam2-testmodel2,hosp,2021-09-10,DE,60-79,COVID-19,741,449,535,622,729,846,963,1104
testteam2-testmodel2,hosp,2021-09-10,DE,80+,COVID-19,465,280,335,390,457,532,605,695
testteam2-testmodel2,hosp,2021-09-11,DE,00+,COVID-19,2970,1810,2154,2498,2920,3388,3849,4411
testteam2-testmodel2,hosp,2021-09-11,DE,00-04,COVID-19,94,54,66,77,92,108,124,144
testteam2-testmodel2,hosp,2021-09-11,DE,05-14,COVID-19,81,46,56,67,79,94,108,125
testteam2-testmodel2,hosp,2021-09-11,DE,15-34,COVID-19,521,315,376,437,513,596,678,778
testteam2-testmodel2,hosp,2021-09-11,DE,35-59,COVID-19,1147,697,830,964,1128,1310,1489,1707
testteam2-testmodel2,hosp,2021-09-11,DE,60-79,COVID-19,735,445,531,617,723,840,955,1095
testteam2-testmodel2,hosp,2021-09-11,DE,80+,COVID-19,477,288,344,400,469,546,621,713
testteam2-testmodel2,hosp,2021-09-12,DE,00+,COVID-19,2932,1787,2127,2466,2883,3345,3801,4355
testteam2-testmodel2,hosp,2021-09-12,DE,00-04,COVID-19,95,54,66,78,93,109,126,145
testteam2-testmodel2,hosp,2021-09-12,DE,05-14,COVID-19,78,44,54,64,77,90,104,120
testteam2-testmodel2,hosp,2021-09-12,DE,15-34,COVID-19,517,312,373,434,509,592,673,772
testteam2-testmodel2,hosp,2021-09-12,DE,35-59,COVID-19,1105,671,800,929,1087,1262,1435,1645
testteam2-testmodel2,hosp,2021-09-12,DE,60-79,COVID-19,730,442,528,613,718,834,949,1088
testteam2-testmodel2,hosp,2021-09-12,DE,80+,COVID-19,490,296,353,411,482,561,638,732
testteam2-testmodel2,hosp,2021-09-13,DE,00+,COVID-19,2922,1781,2119,2457,2873,3334,3787,4340
testteam2-testmodel2,hosp,2021-09-13,DE,00-04,COVID-19,92,52,64,76,90,106,122,141
testteam2-testmodel2,hosp,2021-09-13,DE,05-14,COVID-19,78,44,54,64,77,90,104,120
testteam2-testmodel2,hosp,2021-09-13,DE,15-34,COVID-19,523,316,377,439,514,598,681,781
testteam2-testmodel2,hosp,2021-09-13,DE,35-59,COVID-19,1086,660,786,912,1068,1240,1410,1616
testteam2-testmodel2,hosp,2021-09-13,DE,60-79,COVID-19,734,445,530,616,722,839,954,1094
testteam2-testmodel2,hosp,2021-09-13,DE,80+,COVID-19,492,297,355,413,484,563,640,735
testteam2-testmodel2,hosp,2021-09-14,DE,00+,COVID-19,2898,1767,2102,2438,2850,3307,3757,4305
testteam2-testmodel2,hosp,2021-09-14,DE,00-04,COVID-19,85,48,59,70,84,98,113,131
testteam2-testmodel2,hosp,2021-09-14,DE,05-14,COVID-19,65,36,45,53,64,76,87,101
testteam2-testmodel2,hosp,2021-09-14,DE,15-34,COVID-19,512,309,369,429,503,585,666,764
testteam2-testmodel2,hosp,2021-09-14,DE,35-59,COVID-19,1085,659,785,912,1067,1239,1408,1615
testteam2-testmodel2,hosp,2021-09-14,DE,60-79,COVID-19,734,445,530,616,722,839,954,1094
testteam2-testmodel2,hosp,2021-09-14,DE,80+,COVID-19,500,301,360,419,491,571,650,746
testteam2-testmodel2,hosp,2021-09-15,DE,00+,COVID-19,2803,1708,2033,2357,2756,3198,3633,4163
testteam2-testmodel2,hosp,2021-09-15,DE,00-04,COVID-19,82,47,57,68,81,95,109,127
testteam2-testmodel2,hosp,2021-09-15,DE,05-14,COVID-19,57,31,39,46,55,66,76,88
testteam2-testmodel2,hosp,2021-09-15,DE,15-34,COVID-19,489,295,353,410,481,559,637,731
testteam2-testmodel2,hosp,2021-09-15,DE,35-59,COVID-19,1061,644,768,891,1043,1211,1377,1579
testteam2-testmodel2,hosp,2021-09-15,DE,60-79,COVID-19,673,407,486,565,661,769,874,1003
testteam2-testmodel2,hosp,2021-09-15,DE,80+,COVID-19,519,313,374,435,511,594,676,775
testteam2-testmodel2,hosp,2021-09-16,DE,00+,COVID-19,2745,1673,1991,2308,2699,3131,3557,4076
testteam2-testmodel2,hosp,2021-09-16,DE,00-04,COVID-19,75,42,52,61,73,86,99,115
testteam2-testmodel2,hosp,2021-09-16,DE,05-14,COVID-19,56,30,38,45,54,65,75,87
testteam2-testmodel2,hosp,2021-09-16,DE,15-34,COVID-19,474,286,341,397,466,542,616,708
testteam2-testmodel2,hosp,2021-09-16,DE,35-59,COVID-19,1031,626,746,866,1014,1177,1338,1534
testteam2-testmodel2,hosp,2021-09-16,DE,60-79,COVID-19,656,397,474,551,645,750,853,978
testteam2-testmodel2,hosp,2021-09-16,DE,80+,COVID-19,529,319,381,443,520,604,688,789
testteam2-testmodel2,hosp,2021-09-17,DE,00+,COVID-19,2647,1613,1920,2226,2603,3020,3431,3932
testteam2-testmodel2,hosp,2021-09-17,DE,00-04,COVID-19,75,42,52,61,73,86,99,115
testteam2-testmodel2,hosp,2021-09-17,DE,05-14,COVID-19,53,29,36,43,52,61,71,83
testteam2-testmodel2,hosp,2021-09-17,DE,15-34,COVID-19,449,271,324,377,442,514,585,671
testteam2-testmodel2,hosp,2021-09-17,DE,35-59,COVID-19,1001,607,724,841,984,1143,1299,1490
testteam2-testmodel2,hosp,2021-09-17,DE,60-79,COVID-19,637,385,460,534,626,727,828,949
testteam2-testmodel2,hosp,2021-09-17,DE,80+,COVID-19,504,304,364,423,496,577,656,753
testteam2-testmodel2,hosp,2021-09-18,DE,00+,COVID-19,2552,1555,1851,2146,2510,2912,3308,3791
testteam2-testmodel2,hosp,2021-09-18,DE,00-04,COVID-19,76,43,53,63,75,88,102,118
testteam2-testmodel2,hosp,2021-09-18,DE,05-14,COVID-19,47,25,31,38,46,55,63,74
testteam2-testmodel2,hosp,2021-09-18,DE,15-34,COVID-19,452,272,326,379,445,517,589,676
testteam2-testmodel2,hosp,2021-09-18,DE,35-59,COVID-19,924,561,669,776,909,1055,1200,1376
testteam2-testmodel2,hosp,2021-09-18,DE,60-79,COVID-19,628,380,453,527,617,717,816,936
testteam2-testmodel2,hosp,2021-09-18,DE,80+,COVID-19,493,297,355,413,485,564,642,736
testteam2-testmodel2,hosp,2021-09-19,DE,00+,COVID-19,2507,1528,1818,2108,2465,2860,3250,3724
testteam2-testmodel2,hosp,2021-09-19,DE,00-04,COVID-19,72,40,49,59,70,83,96,111
testteam2-testmodel2,hosp,2021-09-19,DE,05-14,COVID-19,49,26,33,40,48,57,66,77
testteam2-testmodel2,hosp,2021-09-19,DE,15-34,COVID-19,440,265,317,368,432,503,572,657
testteam2-testmodel2,hosp,2021-09-19,DE,35-59,COVID-19,925,561,669,777,910,1057,1201,1378
testteam2-testmodel2,hosp,2021-09-19,DE,60-79,COVID-19,616,373,445,517,606,704,801,919
testteam2-testmodel2,hosp,2021-09-19,DE,80+,COVID-19,473,285,341,397,465,541,616,707
testteam2-testmodel2,hosp,2021-09-20,DE,00+,COVID-19,2454,1495,1779,2063,2413,2799,3181,3645
testteam2-testmodel2,hosp,2021-09-20,DE,00-04,COVID-19,72,40,49,59,70,83,96,111
testteam2-testmodel2,hosp,2021-09-20,DE,05-14,COVID-19,50,27,34,40,49,58,67,78
testteam2-testmodel2,hosp,2021-09-20,DE,15-34,COVID-19,426,256,307,357,419,487,555,637
testteam2-testmodel2,hosp,2021-09-20,DE,35-59,COVID-19,902,547,652,757,887,1030,1171,1343
testteam2-testmodel2,hosp,2021-09-20,DE,60-79,COVID-19,600,362,433,503,589,685,780,894
testteam2-testmodel2,hosp,2021-09-20,DE,80+,COVID-19,471,284,339,395,463,538,613,703
testteam2-testmodel2,hosp,2021-09-21,DE,00+,COVID-19,2385,1453,1729,2005,2345,2721,3092,3543
testteam2-testmodel2,hosp,2021-09-21,DE,00-04,COVID-19,69,38,47,56,67,80,92,106
testteam2-testmodel2,hosp,2021-09-21,DE,05-14,COVID-19,49,26,33,40,48,57,66,77
testteam2-testmodel2,hosp,2021-09-21,DE,15-34,COVID-19,415,250,299,348,408,475,541,621
testteam2-testmodel2,hosp,2021-09-21,DE,35-59,COVID-19,841,510,608,706,827,960,1092,1252
testteam2-testmodel2,hosp,2021-09-21,DE,60-79,COVID-19,614,371,443,515,604,702,798,916
testteam2-testmodel2,hosp,2021-09-21,DE,80+,COVID-19,461,278,332,387,453,527,600,689
testteam2-testmodel2,hosp,2021-09-22,DE,00+,COVID-19,2320,1413,1682,1951,2282,2647,3008,3447
testteam2-testmodel2,hosp,2021-09-22,DE,00-04,COVID-19,65,36,45,53,64,75,87,101
testteam2-testmodel2,hosp,2021-09-22,DE,05-14,COVID-19,54,29,36,44,53,62,72,84
testteam2-testmodel2,hosp,2021-09-22,DE,15-34,COVID-19,395,237,284,331,388,452,514,591
testteam2-testmodel2,hosp,2021-09-22,DE,35-59,COVID-19,813,493,588,682,799,928,1056,1211
testteam2-testmodel2,hosp,2021-09-22,DE,60-79,COVID-19,640,387,462,537,629,731,831,954
testteam2-testmodel2,hosp,2021-09-22,DE,80+,COVID-19,417,251,300,350,410,477,543,624
testteam2-testmodel2,hosp,2021-09-23,DE,00+,COVID-19,2260,1377,1639,1900,2222,2579,2930,3358
testteam2-testmodel2,hosp,2021-09-23,DE,00-04,COVID-19,67,37,46,55,65,77,89,104
testteam2-testmodel2,hosp,2021-09-23,DE,05-14,COVID-19,55,30,37,44,54,64,73,85
testteam2-testmodel2,hosp,2021-09-23,DE,15-34,COVID-19,382,230,275,320,376,437,498,572
testteam2-testmodel2,hosp,2021-09-23,DE,35-59,COVID-19,773,468,559,649,760,883,1004,1152
testteam2-testmodel2,hosp,2021-09-23,DE,60-79,COVID-19,644,390,465,541,634,736,838,961
testteam2-testmodel2,hosp,2021-09-23,DE,80+,COVID-19,401,241,289,336,395,459,523,600
testteam2-testmodel2,hosp,2021-09-24,DE,00+,COVID-19,2262,1378,1640,1902,2224,2581,2933,3361
testteam2-testmodel2,hosp,2021-09-24,DE,00-04,COVID-19,68,38,47,56,66,79,90,105
testteam2-testmodel2,hosp,2021-09-24,DE,05-14,COVID-19,58,32,39,47,56,67,77,90
testteam2-testmodel2,hosp,2021-09-24,DE,15-34,COVID-19,387,233,278,324,381,443,504,579
testteam2-testmodel2,hosp,2021-09-24,DE,35-59,COVID-19,777,471,562,652,764,888,1009,1158
testteam2-testmodel2,hosp,2021-09-24,DE,60-79,COVID-19,622,376,449,522,612,711,809,928
testteam2-testmodel2,hosp,2021-09-24,DE,80+,COVID-19,414,249,298,346,407,473,539,618
testteam2-testmodel2,hosp,2021-09-25,DE,00+,COVID-19,2244,1367,1627,1887,2207,2561,2910,3334
testteam2-testmodel2,hosp,2021-09-25,DE,00-04,COVID-19,71,40,49,58,69,82,94,109
testteam2-testmodel2,hosp,2021-09-25,DE,05-14,COVID-19,53,29,36,43,52,61,71,83
testteam2-testmodel2,hosp,2021-09-25,DE,15-34,COVID-19,378,227,272,317,372,433,493,566
testteam2-testmodel2,hosp,2021-09-25,DE,35-59,COVID-19,793,480,573,665,779,905,1029,1181
testteam2-testmodel2,hosp,2021-09-25,DE,60-79,COVID-19,606,367,438,509,596,693,788,904
testteam2-testmodel2,hosp,2021-09-25,DE,80+,COVID-19,406,244,292,340,399,465,529,607
testteam2-testmodel2,hosp,2021-09-26,DE,00+,COVID-19,2207,1344,1600,1855,2170,2518,2861,3279
testteam2-testmodel2,hosp,2021-09-26,DE,00-04,COVID-19,69,38,47,56,67,80,92,106
testteam2-testmodel2,hosp,2021-09-26,DE,05-14,COVID-19,52,28,35,42,51,60,70,81
testteam2-testmodel2,hosp,2021-09-26,DE,15-34,COVID-19,367,220,264,307,360,420,478,549
testteam2-testmodel2,hosp,2021-09-26,DE,35-59,COVID-19,760,460,549,638,747,868,987,1132
testteam2-testmodel2,hosp,2021-09-26,DE,60-79,COVID-19,603,364,435,505,592,689,783,899
testteam2-testmodel2,hosp,2021-09-26,DE,80+,COVID-19,418,252,301,350,411,478,545,625
