model,target_type,target_end_date,location,age_group,pathogen,mean,q0.025,q0.1,q0.25,q0.5,q0.75,q0.9,q0.975
testteam2-testmodel2,hosp,2021-09-20,DE,80+,COVID-19,494,298,356,415,486,565,643,738
testteam2-testmodel2,hosp,2021-09-21,DE,00+,COVID-19,2499,1522,1812,2101,2457,2851,3239,3712
testteam2-testmodel2,hosp,2021-09-21,DE,00-04,COVID-19,69,39,48,57,68,80,92,107
testteam2-testmodel2,hosp,2021-09-21,DE,05-14,COVID-19,50,27,34,41,49,59,68,79
testteam2-testmodel2,hosp,2021-09-21,DE,15-34,COVID-19,425,256,306,356,417,486,553,635
testteam2-testmodel2,hosp,2021-09-21,DE,35-59,COVID-19,868,527,628,729,854,992,1128,1293
testteam2-testmodel2,hosp,2021-09-21,DE,60-79,COVID-19,621,375,448,521,610,710,807,926
testteam2-testmodel2,hosp,2021-09-21,DE,80+,COVID-19,485,292,349,406,477,554,631,724
testteam2-testmodel2,hosp,2021-09-22,DE,00+,COVID-19,2433,1482,1764,2046,2392,2776,3154,3614
testteam2-testmodel2,hosp,2021-09-22,DE,00-04,COVID-19,65,36,45,53,64,76,87,101
testteam2-testmodel2,hosp,2021-09-22,DE,05-14,COVID-19,55,30,38,45,54,64,74,86
testteam2-testmodel2,hosp,2021-09-22,DE,15-34,COVID-19,404,243,291,338,397,462,526,604
testteam2-testmodel2,hosp,2021-09-22,DE,35-59,COVID-19,842,510,609,707,828,961,1093,1254
testteam2-testmodel2,hosp,2021-09-22,DE,60-79,COVID-19,645,390,466,541,634,737,838,962
testteam2-testmodel2,hosp,2021-09-22,DE,80+,COVID-19,440,265,317,369,433,503,573,658
testteam2-testmodel2,hosp,2021-09-23,DE,00+,COVID-19,2368,1442,1717,1991,2328,2702,3070,3518
testteam2-testmodel2,hosp,2021-09-23,DE,00-04,COVID-19,67,37,46,55,66,78,90,104
testteam2-testmodel2,hosp,2021-09-23,DE,05-14,COVID-19,56,31,38,46,55,65,75,88
testteam2-testmodel2,hosp,2021-09-23,DE,15-34,COVID-19,393,236,283,329,386,450,512,588
testteam2-testmodel2,hosp,2021-09-23,DE,35-59,COVID-19,798,484,577,670,785,912,1037,1189
testteam2-testmodel2,hosp,2021-09-23,DE,60-79,COVID-19,648,392,468,544,637,740,842,966
testteam2-testmodel2,hosp,2021-09-23,DE,80+,COVID-19,423,254,304,354,416,483,550,632
testteam2-testmodel2,hosp,2021-09-24,DE,00+,COVID-19,2367,1442,1716,1990,2327,2701,3068,3516
testteam2-testmodel2,hosp,2021-09-24,DE,00-04,COVID-19,69,39,48,57,68,80,92,107
testteam2-testmodel2,hosp,2021-09-24,DE,05-14,COVID-19,59,33,40,48,58,69,79,92
testteam2-testmodel2,hosp,2021-09-24,DE,15-34,COVID-19,398,239,286,333,391,455,519,595
testteam2-testmodel2,hosp,2021-09-24,DE,35-59,COVID-19,800,485,578,672,787,914,1039,1192
testteam2-testmodel2,hosp,2021-09-24,DE,60-79,COVID-19,624,377,450,523,613,713,811,930
testteam2-testmodel2,hosp,2021-09-24,DE,80+,COVID-19,434,261,313,364,427,497,565,649
testteam2-testmodel2,hosp,2021-09-25,DE,00+,COVID-19,2342,1426,1698,1969,2303,2672,3036,3479
testteam2-testmodel2,hosp,2021-09-25,DE,00-04,COVID-19,71,40,49,58,70,82,95,110
testteam2-testmodel2,hosp,2021-09-25,DE,05-14,COVID-19,54,30,37,44,53,63,73,85
testteam2-testmodel2,hosp,2021-09-25,DE,15-34,COVID-19,389,234,280,326,383,445,507,582
testteam2-testmodel2,hosp,2021-09-25,DE,35-59,COVID-19,814,493,589,683,800,930,1057,1213
testteam2-testmodel2,hosp,2021-09-25,DE,60-79,COVID-19,608,368,439,510,598,695,791,907
testteam2-testmodel2,hosp,2021-09-25,DE,80+,COVID-19,423,254,304,354,416,483,550,632
testteam2-testmodel2,hosp,2021-09-26,DE,00+,COVID-19,2310,1407,1675,1942,2271,2635,2994,3431
testteam2-testmodel2,hosp,2021-09-26,DE,00-04,COVID-19,69,39,48,57,68,80,92,107
testteam2-testmodel2,hosp,2021-09-26,DE,05-14,COVID-19,52,28,35,42,51,61,70,82
testteam2-testmodel2,hosp,2021-09-26,DE,15-34,COVID-19,379,228,273,318,373,434,494,568
testteam2-testmodel2,hosp,2021-09-26,DE,35-59,COVID-19,782,474,566,657,769,894,1016,1166
testteam2-testmodel2,hosp,2021-09-26,DE,60-79,COVID-19,607,367,438,510,597,694,790,906
testteam2-testmodel2,hosp,2021-09-26,DE,80+,COVID-19,436,263,314,366,429,499,568,652
testteam2-testmodel2,hosp,2021-09-27,DE,00+,COVID-19,2311,1407,1675,1943,2272,2636,2995,3433
testteam2-testmodel2,hosp,2021-09-27,DE,00-04,COVID-19,68,38,47,56,67,79,91,106
testteam2-testmodel2,hosp,2021-09-27,DE,05-14,COVID-19,55,30,38,45,54,64,74,86
testteam2-testmodel2,hosp,2021-09-27,DE,15-34,COVID-19,376,226,271,315,370,431,490,563
testteam2-testmodel2,hosp,2021-09-27,DE,35-59,COVID-19,779,472,563,654,765,889,1011,1160
testteam2-testmodel2,hosp,2021-09-27,DE,60-79,COVID-19,610,369,441,512,600,697,793,910
testteam2-testmodel2,hosp,2021-09-27,DE,80+,COVID-19,439,264,316,368,432,502,572,656
testteam2-testmodel2,hosp,2021-09-28,DE,00+,COVID-19,2329,1419,1689,1958,2290,2657,3019,3460
testteam2-testmodel2,hosp,2021-09-28,DE,00-04,COVID-19,65,36,45,53,64,76,87,101
testteam2-testmodel2,hosp,2021-09-28,DE,05-14,COVID-19,56,31,38,46,55,65,75,88
testteam2-testmodel2,hosp,2021-09-28,DE,15-34,COVID-19,372,224,268,312,366,426,485,557
testteam2-testmodel2,hosp,2021-09-28,DE,35-59,COVID-19,783,475,566,658,770,895,1018,1167
testteam2-testmodel2,hosp,2021-09-28,DE,60-79,COVID-19,605,366,437,508,595,692,787,903
testteam2-testmodel2,hosp,2021-09-28,DE,80+,COVID-19,463,279,334,388,456,530,603,692
testteam2-testmodel2,hosp,2021-09-29,DE,00+,COVID-19,2400,1462,1740,2018,2360,2738,3111,3565
testteam2-testmodel2,hosp,2021-09-29,DE,00-04,COVID-19,70,39,48,57,69,81,93,108
testteam2-testmodel2,hosp,2021-09-29,DE,05-14,COVID-19,55,30,38,45,54,64,74,86
testteam2-testmodel2,hosp,2021-09-29,DE,15-34,COVID-19,392,236,282,328,386,449,511,587
testteam2-testmodel2,hosp,2021-09-29,DE,35-59,COVID-19,796,483,576,669,783,909,1034,1186
testteam2-testmodel2,hosp,2021-09-29,DE,60-79,COVID-19,604,365,436,506,593,690,785,900
testteam2-testmodel2,hosp,2021-09-29,DE,80+,COVID-19,500,302,361,419,492,572,651,747
testteam2-testmodel2,hosp,2021-09-30,DE,00+,COVID-19,2425,1477,1758,2039,2385,2767,3144,3602
testteam2-testmodel2,hosp,2021-09-30,DE,00-04,COVID-19,69,39,48,57,68,80,92,107
testteam2-testmodel2,hosp,2021-09-30,DE,05-14,COVID-19,54,30,37,44,53,63,73,85
testteam2-testmodel2,hosp,2021-09-30,DE,15-34,COVID-19,390,235,281,327,384,446,508,584
testteam2-testmodel2,hosp,2021-09-30,DE,35-59,COVID-19,814,493,589,683,800,930,1057,1213
testteam2-testmodel2,hosp,2021-09-30,DE,60-79,COVID-19,588,355,424,493,578,672,765,877
testteam2-testmodel2,hosp,2021-09-30,DE,80+,COVID-19,527,318,380,442,518,603,686,787
testteam2-testmodel2,hosp,2021-10-01,DE,00+,COVID-19,2354,1434,1707,1979,2315,2686,3052,3497
testteam2-testmodel2,hosp,2021-10-01,DE,00-04,COVID-19,63,35,43,52,62,73,85,98
testteam2-testmodel2,hosp,2021-10-01,DE,05-14,COVID-19,50,27,34,41,49,59,68,79
testteam2-testmodel2,hosp,2021-10-01,DE,15-34,COVID-19,370,222,266,309,363,423,481,553
testteam2-testmodel2,hosp,2021-10-01,DE,35-59,COVID-19,767,464,554,644,754,876,996,1142
testteam2-testmodel2,hosp,2021-10-01,DE,60-79,COVID-19,591,357,426,496,581,675,768,882
testteam2-testmodel2,hosp,2021-10-01,DE,80+,COVID-19,530,320,382,445,521,606,690,792
testteam2-testmodel2,hosp,2021-10-02,DE,00+,COVID-19,2334,1422,1692,1962,2295,2663,3026,3467
testteam2-testmodel2,hosp,2021-10-02,DE,00-04,COVID-19,61,34,42,50,60,71,82,96
testteam2-testmodel2,hosp,2021-10-02,DE,05-14,COVID-19,55,30,38,45,54,64,74,86
testteam2-testmodel2,hosp,2021-10-02,DE,15-34,COVID-19,354,212,254,296,348,405,461,530
testteam2-testmodel2,hosp,2021-10-02,DE,35-59,COVID-19,755,457,545,634,742,862,980,1125
testteam2-testmodel2,hosp,2021-10-02,DE,60-79,COVID-19,582,352,420,488,572,665,757,869
testteam2-testmodel2,hosp,2021-10-02,DE,80+,COVID-19,543,328,392,455,534,621,706,810
testteam2-testmodel2,hosp,2021-10-03,DE,00+,COVID-19,2327,1418,1687,1957,2288,2655,3017,3457
testteam2-testmodel2,hosp,2021-10-03,DE,00-04,COVID-19,61,34,42,50,60,71,82,96
testteam2-testmodel2,hosp,2021-10-03,DE,05-14,COVID-19,54,30,37,44,53,63,73,85
testteam2-testmodel2,hosp,2021-10-03,DE,15-34,COVID-19,363,218,261,304,356,415,473,543
testteam2-testmodel2,hosp,2021-10-03,DE,35-59,COVID-19,732,443,529,614,720,836,951,1091
testteam2-testmodel2,hosp,2021-10-03,DE,60-79,COVID-19,595,359,429,499,585,680,773,887
testteam2-testmodel2,hosp,2021-10-03,DE,80+,COVID-19,538,325,388,451,529,615,700,803
testteam2-testmodel2,hosp,2021-10-04,DE,00+,COVID-19,2316,1411,1680,1948,2278,2643,3003,3441
testteam2-testmodel2,hosp,2021-10-04,DE,00-04,COVID-19,61,34,42,50,60,71,82,96
testteam2-testmodel2,hosp,2021-10-04,DE,05-14,COVID-19,52,28,35,42,51,61,70,82
testteam2-testmodel2,hosp,2021-10-04,DE,15-34,COVID-19,362,217,260,303,355,414,471,541
testteam2-testmodel2,hosp,2021-10-04,DE,35-59,COVID-19,734,445,530,616,722,839,954,1094
testteam2-testmodel2,hosp,2021-10-04,DE,60-79,COVID-19,591,357,426,496,581,675,768,882
testteam2-testmodel2,hosp,2021-10-04,DE,80+,COVID-19,532,321,384,446,523,608,692,794
testteam2-testmodel2,hosp,2021-10-05,DE,00+,COVID-19,2270,1383,1646,1908,2232,2590,2943,3372
testteam2-testmodel2,hosp,2021-10-05,DE,00-04,COVID-19,66,37,45,54,65,77,88,103
testteam2-testmodel2,hosp,2021-10-05,DE,05-14,COVID-19,45,24,30,37,44,53,61,72
testteam2-testmodel2,hosp,2021-10-05,DE,15-34,COVID-19,347,208,249,290,341,397,452,519
testteam2-testmodel2,hosp,2021-10-05,DE,35-59,COVID-19,723,438,523,607,711,826,940,1078
testteam2-testmodel2,hosp,2021-10-05,DE,60-79,COVID-19,592,358,427,497,582,676,770,883
testteam2-testmodel2,hosp,2021-10-05,DE,80+,COVID-19,512,309,369,429,503,585,666,764
testteam2-testmodel2,hosp,2021-10-06,DE,00+,COVID-19,2156,1313,1563,1813,2120,2460,2796,3204
testteam2-testmodel2,hosp,2021-10-06,DE,00-04,COVID-19,57,31,39,46,55,66,76,88
testteam2-testmodel2,hosp,2021-10-06,DE,05-14,COVID-19,43,23,29,35,42,51,59,69
testteam2-testmodel2,hosp,2021-10-06,DE,15-34,COVID-19,299,179,214,250,293,342,390,448
testteam2-testmodel2,hosp,2021-10-06,DE,35-59,COVID-19,680,411,491,570,668,777,883,1013
testteam2-testmodel2,hosp,2021-10-06,DE,60-79,COVID-19,584,353,422,490,574,668,760,871
testteam2-testmodel2,hosp,2021-10-06,DE,80+,COVID-19,508,306,366,426,499,581,661,758
testteam2-testmodel2,hosp,2021-10-07,DE,00+,COVID-19,2132,1298,1546,1792,2096,2433,2764,3168
testteam2-testmodel2,hosp,2021-10-07,DE,00-04,COVID-19,52,28,35,42,51,60,70,81
testteam2-testmodel2,hosp,2021-10-07,DE,05-14,COVID-19,40,21,27,33,40,47,55,64
testteam2-testmodel2,hosp,2021-10-07,DE,15-34,COVID-19,289,173,207,241,284,331,377,433
testteam2-testmodel2,hosp,2021-10-07,DE,35-59,COVID-19,650,393,469,545,639,743,845,969
testteam2-testmodel2,hosp,2021-10-07,DE,60-79,COVID-19,603,364,435,505,592,689,783,899
testteam2-testmodel2,hosp,2021-10-07,DE,80+,COVID-19,512,309,369,429,503,585,666,764
testteam2-testmodel2,hosp,2021-10-08,DE,00+,COVID-19,2159,1315,1565,1815,2123,2464,2799,3208
testteam2-testmodel2,hosp,2021-10-08,DE,00-04,COVID-19,46,25,31,37,45,54,62,73
testteam2-testmodel2,hosp,2021-10-08,DE,05-14,COVID-19,40,21,27,33,40,47,55,64
testteam2-testmodel2,hosp,2021-10-08,DE,15-34,COVID-19,276,165,198,231,271,316,360,414
testteam2-testmodel2,hosp,2021-10-08,DE,35-59,COVID-19,652,394,471,547,641,745,847,972
testteam2-testmodel2,hosp,2021-10-08,DE,60-79,COVID-19,634,383,457,532,623,724,823,945
testteam2-testmodel2,hosp,2021-10-08,DE,80+,COVID-19,525,317,378,440,516,600,682,783
testteam2-testmodel2,hosp,2021-10-09,DE,00+,COVID-19,2196,1338,1592,1846,2159,2506,2847,3263
testteam2-testmodel2,hosp,2021-10-09,DE,00-04,COVID-19,41,22,27,33,40,48,56,66
testteam2-testmodel2,hosp,2021-10-09,DE,05-14,COVID-19,42,22,28,34,41,50,58,67
testteam2-testmodel2,hosp,2021-10-09,DE,15-34,COVID-19,284,170,203,237,279,325,370,426
testteam2-testmodel2,hosp,2021-10-09,DE,35-59,COVID-19,642,388,464,539,631,734,835,957
testteam2-testmodel2,hosp,2021-10-09,DE,60-79,COVID-19,671,406,485,563,660,767,872,1001
testteam2-testmodel2,hosp,2021-10-09,DE,80+,COVID-19,528,319,381,443,519,604,687,789
