model,target_type,target_end_date,location,age_group,pathogen,mean,q0.025,q0.1,q0.25,q0.5,q0.75,q0.9,q0.975
testteam-testmodel,hosp,2021-10-14,DE,05-14,COVID-19,49.0,27.0,33.0,40.0,48.0,57.0,66.0,77.0
testteam-testmodel,hosp,2021-10-14,DE,15-34,COVID-19,298.0,179.0,214.0,250.0,293.0,342.0,389.0,448.0
testteam-testmodel,hosp,2021-10-14,DE,35-59,COVID-19,654.0,396.0,472.0,549.0,643.0,747.0,850.0,975.0
testteam-testmodel,hosp,2021-10-14,DE,60-79,COVID-19,717.0,434.0,518.0,602.0,705.0,819.0,932.0,1069.0
testteam-testmodel,hosp,2021-10-14,DE,80+,COVID-19,590.0,357.0,426.0,495.0,580.0,674.0,767.0,880.0
testteam-testmodel,hosp,2021-10-15,DE,00+,COVID-19,2337.0,1424.0,1695.0,1965.0,2298.0,2667.0,3030.0,3472.0
testteam-testmodel,hosp,2021-10-15,DE,00-04,COVID-19,51.0,27.0,34.0,41.0,50.0,59.0,68.0,80.0
testteam-testmodel,hosp,2021-10-15,DE,05-14,COVID-19,47.0,25.0,32.0,38.0,46.0,55.0,64.0,74.0
testteam-testmodel,hosp,2021-10-15,DE,15-34,COVID-19,310.0,186.0,223.0,260.0,305.0,355.0,405.0,465.0
testteam-testmodel,hosp,2021-10-15,DE,35-59,COVID-19,623.0,377.0,450.0,523.0,612.0,712.0,810.0,929.0
testteam-testmodel,hosp,2021-10-15,DE,60-79,COVID-19,708.0,429.0,511.0,594.0,696.0,809.0,920.0,1055.0
testteam-testmodel,hosp,2021-10-15,DE,80+,COVID-19,574.0,347.0,414.0,481.0,564.0,656.0,746.0,856.0
testteam2-testmodel2,hosp,2021-09-17,DE,00+,COVID-19,2814.0,1715.0,2041.0,2366.0,2767.0,3210.0,3647.0,4179.0
testteam2-testmodel2,hosp,2021-09-17,DE,00-04,COVID-19,77.0,43.0,53.0,63.0,75.0,89.0,102.0,118.0
testteam2-testmodel2,hosp,2021-09-17,DE,05-14,COVID-19,52.0,28.0,35.0,42.0,51.0,60.0,70.0,81.0
testteam2-testmodel2,hosp,2021-09-17,DE,15-34,COVID-19,453.0,273.0,326.0,380.0,446.0,518.0,590.0,677.0
testteam2-testmodel2,hosp,2021-09-17,DE,35-59,COVID-19,997.0,605.0,721.0,837.0,980.0,1138.0,1294.0,1483.0
testteam2-testmodel2,hosp,2021-09-17,DE,60-79,COVID-19,646.0,391.0,467.0,542.0,635.0,738.0,840.0,963.0
testteam2-testmodel2,hosp,2021-09-17,DE,80+,COVID-19,531.0,320.0,383.0,445.0,522.0,606.0,690.0,792.0
testteam2-testmodel2,hosp,2021-09-18,DE,00+,COVID-19,2718.0,1656.0,1971.0,2286.0,2673.0,3101.0,3523.0,4037.0
testteam2-testmodel2,hosp,2021-09-18,DE,00-04,COVID-19,80.0,45.0,55.0,65.0,78.0,92.0,106.0,123.0
testteam2-testmodel2,hosp,2021-09-18,DE,05-14,COVID-19,46.0,25.0,31.0,37.0,45.0,54.0,62.0,73.0
testteam2-testmodel2,hosp,2021-09-18,DE,15-34,COVID-19,455.0,274.0,328.0,381.0,447.0,520.0,592.0,680.0
testteam2-testmodel2,hosp,2021-09-18,DE,35-59,COVID-19,922.0,560.0,667.0,775.0,907.0,1053.0,1198.0,1373.0
testteam2-testmodel2,hosp,2021-09-18,DE,60-79,COVID-19,636.0,385.0,459.0,534.0,626.0,727.0,827.0,949.0
testteam2-testmodel2,hosp,2021-09-18,DE,80+,COVID-19,523.0,315.0,377.0,438.0,514.0,598.0,680.0,780.0
testteam2-testmodel2,hosp,2021-09-19,DE,00+,COVID-19,2664.0,1623.0,1932.0,2240.0,2620.0,3039.0,3453.0,3957.0
testteam2-testmodel2,hosp,2021-09-19,DE,00-04,COVID-19,75.0,42.0,52.0,61.0,73.0,86.0,99.0,115.0
testteam2-testmodel2,hosp,2021-09-19,DE,05-14,COVID-19,49.0,26.0,33.0,40.0,48.0,57.0,66.0,77.0
testteam2-testmodel2,hosp,2021-09-19,DE,15-34,COVID-19,443.0,266.0,319.0,371.0,435.0,506.0,576.0,661.0
testteam2-testmodel2,hosp,2021-09-19,DE,35-59,COVID-19,922.0,560.0,667.0,775.0,907.0,1053.0,1198.0,1373.0
testteam2-testmodel2,hosp,2021-09-19,DE,60-79,COVID-19,621.0,375.0,448.0,521.0,610.0,709.0,807.0,926.0
testteam2-testmodel2,hosp,2021-09-19,DE,80+,COVID-19,499.0,301.0,360.0,419.0,491.0,571.0,650.0,746.0
testteam2-testmodel2,hosp,2021-09-20,DE,00+,COVID-19,2607.0,1588.0,1891.0,2192.0,2563.0,2974.0,3379.0,3872.0
testteam2-testmodel2,hosp,2021-09-20,DE,00-04,COVID-19,75.0,42.0,52.0,61.0,73.0,86.0,99.0,115.0
testteam2-testmodel2,hosp,2021-09-20,DE,05-14,COVID-19,50.0,27.0,34.0,41.0,49.0,58.0,67.0,78.0
testteam2-testmodel2,hosp,2021-09-20,DE,15-34,COVID-19,429.0,258.0,309.0,359.0,422.0,491.0,558.0,641.0
testteam2-testmodel2,hosp,2021-09-20,DE,35-59,COVID-19,898.0,544.0,649.0,754.0,883.0,1025.0,1165.0,1336.0
testteam2-testmodel2,hosp,2021-09-20,DE,60-79,COVID-19,605.0,366.0,437.0,508.0,595.0,692.0,787.0,903.0
testteam2-testmodel2,hosp,2021-09-20,DE,80+,COVID-19,496.0,299.0,358.0,416.0,488.0,568.0,646.0,741.0
testteam2-testmodel2,hosp,2021-09-21,DE,00+,COVID-19,2538.0,1546.0,1840.0,2134.0,2496.0,2896.0,3290.0,3770.0
testteam2-testmodel2,hosp,2021-09-21,DE,00-04,COVID-19,72.0,40.0,49.0,59.0,70.0,83.0,95.0,111.0
testteam2-testmodel2,hosp,2021-09-21,DE,05-14,COVID-19,49.0,26.0,33.0,40.0,48.0,57.0,66.0,77.0
testteam2-testmodel2,hosp,2021-09-21,DE,15-34,COVID-19,418.0,252.0,301.0,350.0,411.0,478.0,545.0,625.0
testteam2-testmodel2,hosp,2021-09-21,DE,35-59,COVID-19,838.0,508.0,606.0,703.0,823.0,957.0,1088.0,1247.0
testteam2-testmodel2,hosp,2021-09-21,DE,60-79,COVID-19,623.0,377.0,450.0,523.0,612.0,712.0,810.0,929.0
testteam2-testmodel2,hosp,2021-09-21,DE,80+,COVID-19,487.0,293.0,351.0,408.0,478.0,556.0,633.0,727.0
testteam2-testmodel2,hosp,2021-09-22,DE,00+,COVID-19,2471.0,1505.0,1792.0,2078.0,2430.0,2819.0,3203.0,3670.0
testteam2-testmodel2,hosp,2021-09-22,DE,00-04,COVID-19,68.0,38.0,47.0,55.0,66.0,78.0,90.0,105.0
testteam2-testmodel2,hosp,2021-09-22,DE,05-14,COVID-19,54.0,29.0,37.0,44.0,53.0,63.0,72.0,84.0
testteam2-testmodel2,hosp,2021-09-22,DE,15-34,COVID-19,398.0,239.0,286.0,333.0,391.0,455.0,518.0,595.0
testteam2-testmodel2,hosp,2021-09-22,DE,35-59,COVID-19,812.0,492.0,587.0,682.0,798.0,927.0,1054.0,1209.0
testteam2-testmodel2,hosp,2021-09-22,DE,60-79,COVID-19,647.0,391.0,467.0,543.0,636.0,739.0,841.0,965.0
testteam2-testmodel2,hosp,2021-09-22,DE,80+,COVID-19,442.0,266.0,318.0,370.0,434.0,505.0,575.0,660.0
testteam2-testmodel2,hosp,2021-09-23,DE,00+,COVID-19,2405.0,1465.0,1744.0,2022.0,2365.0,2744.0,3118.0,3573.0
testteam2-testmodel2,hosp,2021-09-23,DE,00-04,COVID-19,70.0,39.0,48.0,57.0,68.0,81.0,93.0,108.0
testteam2-testmodel2,hosp,2021-09-23,DE,05-14,COVID-19,55.0,30.0,37.0,45.0,54.0,64.0,74.0,86.0
testteam2-testmodel2,hosp,2021-09-23,DE,15-34,COVID-19,387.0,233.0,279.0,324.0,381.0,443.0,504.0,579.0
testteam2-testmodel2,hosp,2021-09-23,DE,35-59,COVID-19,770.0,466.0,556.0,646.0,757.0,879.0,1000.0,1147.0
testteam2-testmodel2,hosp,2021-09-23,DE,60-79,COVID-19,650.0,393.0,469.0,545.0,639.0,743.0,845.0,969.0
testteam2-testmodel2,hosp,2021-09-23,DE,80+,COVID-19,424.0,255.0,306.0,356.0,417.0,485.0,553.0,634.0
testteam2-testmodel2,hosp,2021-09-24,DE,00+,COVID-19,2404.0,1464.0,1743.0,2021.0,2364.0,2743.0,3116.0,3571.0
testteam2-testmodel2,hosp,2021-09-24,DE,00-04,COVID-19,72.0,40.0,49.0,59.0,70.0,83.0,95.0,111.0
testteam2-testmodel2,hosp,2021-09-24,DE,05-14,COVID-19,58.0,32.0,39.0,47.0,56.0,67.0,77.0,90.0
testteam2-testmodel2,hosp,2021-09-24,DE,15-34,COVID-19,392.0,236.0,282.0,328.0,385.0,449.0,511.0,586.0
testteam2-testmodel2,hosp,2021-09-24,DE,35-59,COVID-19,772.0,468.0,558.0,648.0,759.0,882.0,1003.0,1150.0
testteam2-testmodel2,hosp,2021-09-24,DE,60-79,COVID-19,626.0,378.0,452.0,525.0,615.0,715.0,813.0,933.0
testteam2-testmodel2,hosp,2021-09-24,DE,80+,COVID-19,436.0,263.0,314.0,365.0,429.0,499.0,568.0,652.0
testteam2-testmodel2,hosp,2021-09-25,DE,00+,COVID-19,2378.0,1449.0,1724.0,2000.0,2339.0,2714.0,3083.0,3533.0
testteam2-testmodel2,hosp,2021-09-25,DE,00-04,COVID-19,74.0,41.0,51.0,60.0,72.0,85.0,98.0,114.0
testteam2-testmodel2,hosp,2021-09-25,DE,05-14,COVID-19,53.0,29.0,36.0,43.0,52.0,61.0,71.0,83.0
testteam2-testmodel2,hosp,2021-09-25,DE,15-34,COVID-19,383.0,230.0,276.0,321.0,377.0,439.0,499.0,573.0
testteam2-testmodel2,hosp,2021-09-25,DE,35-59,COVID-19,785.0,476.0,568.0,659.0,772.0,897.0,1020.0,1170.0
testteam2-testmodel2,hosp,2021-09-25,DE,60-79,COVID-19,610.0,369.0,440.0,512.0,600.0,697.0,793.0,910.0
testteam2-testmodel2,hosp,2021-09-25,DE,80+,COVID-19,424.0,255.0,306.0,356.0,417.0,485.0,553.0,634.0
testteam2-testmodel2,hosp,2021-09-26,DE,00+,COVID-19,2346.0,1429.0,1701.0,1972.0,2307.0,2676.0,3041.0,3485.0
testteam2-testmodel2,hosp,2021-09-26,DE,00-04,COVID-19,72.0,40.0,49.0,59.0,70.0,83.0,95.0,111.0
testteam2-testmodel2,hosp,2021-09-26,DE,05-14,COVID-19,51.0,28.0,34.0,41.0,50.0,59.0,69.0,80.0
testteam2-testmodel2,hosp,2021-09-26,DE,15-34,COVID-19,374.0,224.0,269.0,313.0,367.0,427.0,487.0,559.0
testteam2-testmodel2,hosp,2021-09-26,DE,35-59,COVID-19,755.0,457.0,545.0,633.0,742.0,862.0,980.0,1124.0
testteam2-testmodel2,hosp,2021-09-26,DE,60-79,COVID-19,609.0,368.0,440.0,511.0,599.0,696.0,792.0,909.0
testteam2-testmodel2,hosp,2021-09-26,DE,80+,COVID-19,438.0,264.0,315.0,367.0,431.0,501.0,570.0,655.0
testteam2-testmodel2,hosp,2021-09-27,DE,00+,COVID-19,2347.0,1430.0,1702.0,1973.0,2308.0,2678.0,3042.0,3486.0
testteam2-testmodel2,hosp,2021-09-27,DE,00-04,COVID-19,71.0,39.0,49.0,58.0,69.0,82.0,94.0,109.0
testteam2-testmodel2,hosp,2021-09-27,DE,05-14,COVID-19,54.0,29.0,37.0,44.0,53.0,63.0,72.0,84.0
testteam2-testmodel2,hosp,2021-09-27,DE,15-34,COVID-19,371.0,223.0,267.0,310.0,364.0,424.0,483.0,555.0
testteam2-testmodel2,hosp,2021-09-27,DE,35-59,COVID-19,751.0,455.0,543.0,630.0,738.0,858.0,975.0,1119.0
testteam2-testmodel2,hosp,2021-09-27,DE,60-79,COVID-19,612.0,370.0,442.0,514.0,602.0,699.0,796.0,913.0
testteam2-testmodel2,hosp,2021-09-27,DE,80+,COVID-19,441.0,266.0,318.0,370.0,433.0,504.0,574.0,659.0
testteam2-testmodel2,hosp,2021-09-28,DE,00+,COVID-19,2365.0,1441.0,1715.0,1989.0,2326.0,2699.0,3066.0,3514.0
testteam2-testmodel2,hosp,2021-09-28,DE,00-04,COVID-19,68.0,38.0,47.0,55.0,66.0,78.0,90.0,105.0
testteam2-testmodel2,hosp,2021-09-28,DE,05-14,COVID-19,55.0,30.0,37.0,45.0,54.0,64.0,74.0,86.0
testteam2-testmodel2,hosp,2021-09-28,DE,15-34,COVID-19,367.0,220.0,264.0,307.0,361.0,420.0,478.0,549.0
testteam2-testmodel2,hosp,2021-09-28,DE,35-59,COVID-19,756.0,458.0,546.0,634.0,743.0,863.0,982.0,1126.0
testteam2-testmodel2,hosp,2021-09-28,DE,60-79,COVID-19,607.0,367.0,438.0,509.0,597.0,694.0,789.0,906.0
testteam2-testmodel2,hosp,2021-09-28,DE,80+,COVID-19,465.0,280.0,335.0,390.0,457.0,532.0,606.0,695.0
testteam2-testmodel2,hosp,2021-09-29,DE,00+,COVID-19,2437.0,1485.0,1767.0,2049.0,2397.0,2781.0,3160.0,3621.0
testteam2-testmodel2,hosp,2021-09-29,DE,00-04,COVID-19,73.0,41.0,50.0,60.0,71.0,84.0,97.0,112.0
testteam2-testmodel2,hosp,2021-09-29,DE,05-14,COVID-19,54.0,29.0,37.0,44.0,53.0,63.0,72.0,84.0
testteam2-testmodel2,hosp,2021-09-29,DE,15-34,COVID-19,386.0,232.0,278.0,323.0,380.0,442.0,503.0,578.0
testteam2-testmodel2,hosp,2021-09-29,DE,35-59,COVID-19,768.0,465.0,555.0,645.0,755.0,877.0,998.0,1144.0
testteam2-testmodel2,hosp,2021-09-29,DE,60-79,COVID-19,605.0,366.0,437.0,508.0,595.0,692.0,787.0,903.0
testteam2-testmodel2,hosp,2021-09-29,DE,80+,COVID-19,502.0,303.0,362.0,421.0,494.0,574.0,653.0,750.0
testteam2-testmodel2,hosp,2021-09-30,DE,00+,COVID-19,2463.0,1501.0,1786.0,2071.0,2422.0,2810.0,3193.0,3659.0
testteam2-testmodel2,hosp,2021-09-30,DE,00-04,COVID-19,72.0,40.0,49.0,59.0,70.0,83.0,95.0,111.0
testteam2-testmodel2,hosp,2021-09-30,DE,05-14,COVID-19,53.0,29.0,36.0,43.0,52.0,61.0,71.0,83.0
testteam2-testmodel2,hosp,2021-09-30,DE,15-34,COVID-19,384.0,231.0,276.0,322.0,378.0,440.0,501.0,575.0
testteam2-testmodel2,hosp,2021-09-30,DE,35-59,COVID-19,785.0,476.0,568.0,659.0,772.0,897.0,1020.0,1170.0
testteam2-testmodel2,hosp,2021-09-30,DE,60-79,COVID-19,590.0,356.0,426.0,495.0,580.0,674.0,767.0,880.0
testteam2-testmodel2,hosp,2021-09-30,DE,80+,COVID-19,530.0,320.0,382.0,444.0,521.0,605.0,689.0,790.0
testteam2-testmodel2,hosp,2021-10-01,DE,00+,COVID-19,2391.0,1457.0,1734.0,2010.0,2351.0,2728.0,3100.0,3552.0
testteam2-testmodel2,hosp,2021-10-01,DE,00-04,COVID-19,66.0,36.0,45.0,54.0,64.0,76.0,88.0,102.0
testteam2-testmodel2,hosp,2021-10-01,DE,05-14,COVID-19,49.0,26.0,33.0,40.0,48.0,57.0,66.0,77.0
testteam2-testmodel2,hosp,2021-10-01,DE,15-34,COVID-19,364.0,218.0,262.0,305.0,358.0,416.0,474.0,545.0
testteam2-testmodel2,hosp,2021-10-01,DE,35-59,COVID-19,739.0,448.0,534.0,621.0,727.0,845.0,961.0,1102.0
testteam2-testmodel2,hosp,2021-10-01,DE,60-79,COVID-19,593.0,358.0,428.0,497.0,583.0,677.0,771.0,884.0
testteam2-testmodel2,hosp,2021-10-01,DE,80+,COVID-19,532.0,321.0,384.0,447.0,523.0,609.0,693.0,795.0
testteam2-testmodel2,hosp,2021-10-02,DE,00+,COVID-19,2370.0,1444.0,1719.0,1993.0,2331.0,2705.0,3073.0,3521.0
testteam2-testmodel2,hosp,2021-10-02,DE,00-04,COVID-19,64.0,35.0,44.0,52.0,62.0,74.0,85.0,99.0
testteam2-testmodel2,hosp,2021-10-02,DE,05-14,COVID-19,54.0,29.0,37.0,44.0,53.0,63.0,72.0,84.0
testteam2-testmodel2,hosp,2021-10-02,DE,15-34,COVID-19,348.0,209.0,250.0,292.0,342.0,399.0,454.0,522.0
testteam2-testmodel2,hosp,2021-10-02,DE,35-59,COVID-19,728.0,441.0,526.0,611.0,716.0,832.0,946.0,1085.0
testteam2-testmodel2,hosp,2021-10-02,DE,60-79,COVID-19,584.0,353.0,421.0,490.0,574.0,667.0,759.0,871.0
testteam2-testmodel2,hosp,2021-10-02,DE,80+,COVID-19,545.0,329.0,393.0,457.0,536.0,623.0,709.0,814.0
testteam2-testmodel2,hosp,2021-10-03,DE,00+,COVID-19,2363.0,1440.0,1714.0,1987.0,2324.0,2697.0,3064.0,3511.0
testteam2-testmodel2,hosp,2021-10-03,DE,00-04,COVID-19,64.0,35.0,44.0,52.0,62.0,74.0,85.0,99.0
testteam2-testmodel2,hosp,2021-10-03,DE,05-14,COVID-19,53.0,29.0,36.0,43.0,52.0,61.0,71.0,83.0
testteam2-testmodel2,hosp,2021-10-03,DE,15-34,COVID-19,357.0,214.0,257.0,299.0,351.0,409.0,465.0,535.0
testteam2-testmodel2,hosp,2021-10-03,DE,35-59,COVID-19,706.0,427.0,510.0,593.0,694.0,807.0,917.0,1052.0
testteam2-testmodel2,hosp,2021-10-03,DE,60-79,COVID-19,597.0,361.0,431.0,500.0,587.0,682.0,776.0,890.0
testteam2-testmodel2,hosp,2021-10-03,DE,80+,COVID-19,540.0,326.0,390.0,453.0,531.0,618.0,703.0,806.0
testteam2-testmodel2,hosp,2021-10-04,DE,00+,COVID-19,2353.0,1433.0,1706.0,1978.0,2313.0,2684.0,3050.0,3495.0
testteam2-testmodel2,hosp,2021-10-04,DE,00-04,COVID-19,64.0,35.0,44.0,52.0,62.0,74.0,85.0,99.0
testteam2-testmodel2,hosp,2021-10-04,DE,05-14,COVID-19,51.0,28.0,34.0,41.0,50.0,59.0,69.0,80.0
testteam2-testmodel2,hosp,2021-10-04,DE,15-34,COVID-19,356.0,214.0,256.0,298.0,350.0,408.0,464.0,533.0
testteam2-testmodel2,hosp,2021-10-04,DE,35-59,COVID-19,708.0,429.0,511.0,594.0,696.0,809.0,920.0,1055.0
testteam2-testmodel2,hosp,2021-10-04,DE,60-79,COVID-19,593.0,358.0,428.0,497.0,583.0,677.0,771.0,884.0
testteam2-testmodel2,hosp,2021-10-04,DE,80+,COVID-19,534.0,323.0,385.0,448.0,525.0,611.0,695.0,798.0
testteam2-testmodel2,hosp,2021-10-05,DE,00+,COVID-19,2305.0,1404.0,1672.0,1938.0,2267.0,2630.0,2989.0,3425.0
testteam2-testmodel2,hosp,2021-10-05,DE,00-04,COVID-19,69.0,38.0,47.0,56.0,67.0,80.0,92.0,106.0
testteam2-testmodel2,hosp,2021-10-05,DE,05-14,COVID-19,44.0,23.0,30.0,36.0,43.0,52.0,60.0,70.0
testteam2-testmodel2,hosp,2021-10-05,DE,15-34,COVID-19,342.0,205.0,245.0,286.0,336.0,391.0,445.0,512.0
testteam2-testmodel2,hosp,2021-10-05,DE,35-59,COVID-19,697.0,422.0,504.0,585.0,686.0,797.0,906.0,1040.0
testteam2-testmodel2,hosp,2021-10-05,DE,60-79,COVID-19,594.0,359.0,428.0,498.0,584.0,678.0,772.0,886.0
testteam2-testmodel2,hosp,2021-10-05,DE,80+,COVID-19,514.0,310.0,371.0,431.0,505.0,588.0,669.0,767.0
testteam2-testmodel2,hosp,2021-10-06,DE,00+,COVID-19,2190.0,1334.0,1588.0,1841.0,2153.0,2499.0,2839.0,3254.0
testteam2-testmodel2,hosp,2021-10-06,DE,00-04,COVID-19,59.0,32.0,40.0,48.0,57.0,68.0,79.0,92.0
testteam2-testmodel2,hosp,2021-10-06,DE,05-14,COVID-19,42.0,22.0,28.0,34.0,41.0,49.0,57.0,67.0
testteam2-testmodel2,hosp,2021-10-06,DE,15-34,COVID-19,294.0,176.0,211.0,246.0,289.0,337.0,384.0,441.0
testteam2-testmodel2,hosp,2021-10-06,DE,35-59,COVID-19,656.0,397.0,473.0,550.0,645.0,749.0,852.0,977.0
testteam2-testmodel2,hosp,2021-10-06,DE,60-79,COVID-19,586.0,354.0,423.0,492.0,576.0,670.0,762.0,874.0
testteam2-testmodel2,hosp,2021-10-06,DE,80+,COVID-19,510.0,308.0,368.0,428.0,501.0,583.0,664.0,762.0
testteam2-testmodel2,hosp,2021-10-07,DE,00+,COVID-19,2165.0,1319.0,1570.0,1821.0,2129.0,2471.0,2807.0,3217.0
testteam2-testmodel2,hosp,2021-10-07,DE,00-04,COVID-19,54.0,29.0,36.0,44.0,53.0,62.0,72.0,84.0
testteam2-testmodel2,hosp,2021-10-07,DE,05-14,COVID-19,39.0,21.0,26.0,32.0,39.0,46.0,54.0,63.0
testteam2-testmodel2,hosp,2021-10-07,DE,15-34,COVID-19,284.0,170.0,204.0,238.0,279.0,326.0,371.0,427.0
testteam2-testmodel2,hosp,2021-10-07,DE,35-59,COVID-19,627.0,379.0,453.0,526.0,616.0,716.0,815.0,935.0
testteam2-testmodel2,hosp,2021-10-07,DE,60-79,COVID-19,604.0,365.0,436.0,507.0,594.0,691.0,786.0,901.0
testteam2-testmodel2,hosp,2021-10-07,DE,80+,COVID-19,514.0,310.0,371.0,431.0,505.0,588.0,669.0,767.0
testteam2-testmodel2,hosp,2021-10-08,DE,00+,COVID-19,2193.0,1336.0,1590.0,1844.0,2156.0,2502.0,2843.0,3258.0
testteam2-testmodel2,hosp,2021-10-08,DE,00-04,COVID-19,48.0,26.0,32.0,39.0,47.0,56.0,64.0,75.0
testteam2-testmodel2,hosp,2021-10-08,DE,05-14,COVID-19,39.0,21.0,26.0,32.0,39.0,46.0,54.0,63.0
testteam2-testmodel2,hosp,2021-10-08,DE,15-34,COVID-19,272.0,162.0,195.0,227.0,267.0,311.0,355.0,408.0
testteam2-testmodel2,hosp,2021-10-08,DE,35-59,COVID-19,629.0,380.0,454.0,528.0,618.0,719.0,817.0,938.0
testteam2-testmodel2,hosp,2021-10-08,DE,60-79,COVID-19,635.0,384.0,459.0,533.0,625.0,726.0,826.0,947.0
testteam2-testmodel2,hosp,2021-10-08,DE,80+,COVID-19,527.0,318.0,380.0,442.0,518.0,602.0,685.0,786.0
testteam2-testmodel2,hosp,2021-10-09,DE,00+,COVID-19,2230.0,1358.0,1617.0,1875.0,2193.0,2545.0,2892.0,3314.0
testteam2-testmodel2,hosp,2021-10-09,DE,00-04,COVID-19,43.0,23.0,29.0,35.0,42.0,50.0,58.0,68.0
testteam2-testmodel2,hosp,2021-10-09,DE,05-14,COVID-19,41.0,22.0,28.0,33.0,40.0,48.0,56.0,66.0
testteam2-testmodel2,hosp,2021-10-09,DE,15-34,COVID-19,279.0,167.0,200.0,234.0,275.0,320.0,365.0,419.0
testteam2-testmodel2,hosp,2021-10-09,DE,35-59,COVID-19,619.0,374.0,447.0,520.0,609.0,708.0,805.0,924.0
testteam2-testmodel2,hosp,2021-10-09,DE,60-79,COVID-19,673.0,407.0,486.0,565.0,662.0,769.0,875.0,1004.0
testteam2-testmodel2,hosp,2021-10-09,DE,80+,COVID-19,531.0,320.0,383.0,445.0,522.0,606.0,690.0,792.0
testteam2-testmodel2,hosp,2021-10-10,DE,00+,COVID-19,2242.0,1366.0,1626.0,1885.0,2205.0,2558.0,2907.0,3331.0
testteam2-testmodel2,hosp,2021-10-10,DE,00-04,COVID-19,47.0,25.0,31.0,38.0,46.0,55.0,63.0,74.0
testteam2-testmodel2,hosp,2021-10-10,DE,05-14,COVID-19,41.0,22.0,28.0,33.0,40.0,48.0,56.0,66.0
testteam2-testmodel2,hosp,2021-10-10,DE,15-34,COVID-19,270.0,161.0,193.0,225.0,265.0,309.0,352.0,405.0
testteam2-testmodel2,hosp,2021-10-10,DE,35-59,COVID-19,637.0,386.0,460.0,535.0,627.0,728.0,829.0,951.0
testteam2-testmodel2,hosp,2021-10-10,DE,60-79,COVID-19,667.0,404.0,482.0,560.0,656.0,763.0,867.0,995.0
testteam2-testmodel2,hosp,2021-10-10,DE,80+,COVID-19,535.0,323.0,386.0,449.0,526.0,612.0,696.0,799.0
testteam2-testmodel2,hosp,2021-10-11,DE,00+,COVID-19,2256.0,1374.0,1636.0,1897.0,2218.0,2574.0,2925.0,3352.0
testteam2-testmodel2,hosp,2021-10-11,DE,00-04,COVID-19,47.0,25.0,31.0,38.0,46.0,55.0,63.0,74.0
testteam2-testmodel2,hosp,2021-10-11,DE,05-14,COVID-19,40.0,21.0,27.0,32.0,39.0,47.0,55.0,64.0
testteam2-testmodel2,hosp,2021-10-11,DE,15-34,COVID-19,263.0,157.0,188.0,220.0,258.0,301.0,344.0,395.0
testteam2-testmodel2,hosp,2021-10-11,DE,35-59,COVID-19,630.0,381.0,455.0,528.0,619.0,720.0,819.0,939.0
testteam2-testmodel2,hosp,2021-10-11,DE,60-79,COVID-19,680.0,412.0,491.0,571.0,669.0,777.0,884.0,1014.0
testteam2-testmodel2,hosp,2021-10-11,DE,80+,COVID-19,552.0,333.0,398.0,463.0,543.0,631.0,718.0,824.0
testteam2-testmodel2,hosp,2021-10-12,DE,00+,COVID-19,2304.0,1404.0,1671.0,1938.0,2266.0,2629.0,2987.0,3423.0
testteam2-testmodel2,hosp,2021-10-12,DE,00-04,COVID-19,42.0,22.0,28.0,34.0,41.0,49.0,57.0,66.0
testteam2-testmodel2,hosp,2021-10-12,DE,05-14,COVID-19,44.0,23.0,30.0,36.0,43.0,52.0,60.0,70.0
testteam2-testmodel2,hosp,2021-10-12,DE,15-34,COVID-19,281.0,168.0,202.0,235.0,277.0,322.0,367.0,422.0
testteam2-testmodel2,hosp,2021-10-12,DE,35-59,COVID-19,629.0,380.0,454.0,528.0,618.0,719.0,817.0,938.0
testteam2-testmodel2,hosp,2021-10-12,DE,60-79,COVID-19,681.0,412.0,492.0,572.0,670.0,778.0,885.0,1015.0
testteam2-testmodel2,hosp,2021-10-12,DE,80+,COVID-19,582.0,352.0,420.0,488.0,572.0,665.0,757.0,868.0
testteam2-testmodel2,hosp,2021-10-13,DE,00+,COVID-19,2314.0,1410.0,1678.0,1946.0,2276.0,2640.0,3000.0,3438.0
testteam2-testmodel2,hosp,2021-10-13,DE,00-04,COVID-19,49.0,26.0,33.0,40.0,48.0,57.0,66.0,77.0
testteam2-testmodel2,hosp,2021-10-13,DE,05-14,COVID-19,44.0,23.0,30.0,36.0,43.0,52.0,60.0,70.0
testteam2-testmodel2,hosp,2021-10-13,DE,15-34,COVID-19,287.0,172.0,206.0,240.0,282.0,329.0,375.0,431.0
testteam2-testmodel2,hosp,2021-10-13,DE,35-59,COVID-19,618.0,374.0,446.0,519.0,608.0,707.0,804.0,922.0
testteam2-testmodel2,hosp,2021-10-13,DE,60-79,COVID-19,699.0,423.0,505.0,587.0,688.0,799.0,909.0,1042.0
testteam2-testmodel2,hosp,2021-10-13,DE,80+,COVID-19,571.0,345.0,412.0,479.0,562.0,653.0,743.0,853.0
testteam2-testmodel2,hosp,2021-10-14,DE,00+,COVID-19,2266.0,1380.0,1643.0,1905.0,2228.0,2585.0,2938.0,3366.0
testteam2-testmodel2,hosp,2021-10-14,DE,00-04,COVID-19,47.0,25.0,31.0,38.0,46.0,55.0,63.0,74.0
testteam2-testmodel2,hosp,2021-10-14,DE,05-14,COVID-19,46.0,25.0,31.0,37.0,45.0,54.0,62.0,73.0
testteam2-testmodel2,hosp,2021-10-14,DE,15-34,COVID-19,290.0,173.0,208.0,243.0,285.0,332.0,379.0,435.0
